FID,province,x,y
79705,内蒙古,105.45,41.35
79706,内蒙古,105.55000000000001,41.35
79707,内蒙古,105.65,41.35
79708,内蒙古,105.75,41.35
79709,内蒙古,105.85,41.35
79710,内蒙古,105.95,41.35
79711,内蒙古,106.05000000000001,41.35
79712,内蒙古,106.15,41.35
79713,内蒙古,106.25,41.35
79714,内蒙古,106.35,41.35
79715,内蒙古,106.45,41.35
79716,内蒙古,106.55000000000001,41.35
79717,内蒙古,106.65,41.35
79718,内蒙古,106.75,41.35
79719,内蒙古,106.85,41.35
79720,内蒙古,106.95,41.35
79721,内蒙古,107.05000000000001,41.35
79722,内蒙古,107.15,41.35
79723,内蒙古,107.25,41.35
79724,内蒙古,107.35,41.35
79725,内蒙古,107.45,41.35
79726,内蒙古,107.55000000000001,41.35
79727,内蒙古,107.65,41.35
79728,内蒙古,107.75,41.35
79729,内蒙古,107.85,41.35
79730,内蒙古,107.95,41.35
79731,内蒙古,108.05000000000001,41.35
79732,内蒙古,108.15,41.35
79733,内蒙古,108.25,41.35
79734,内蒙古,108.35,41.35
79735,内蒙古,108.45,41.35
79736,内蒙古,108.55000000000001,41.35
79737,内蒙古,108.65,41.35
79738,内蒙古,108.75,41.35
79739,内蒙古,108.85,41.35
79740,内蒙古,108.95,41.35
79741,内蒙古,109.05000000000001,41.35
79742,内蒙古,109.15,41.35
79743,内蒙古,109.25,41.35
79744,内蒙古,109.35,41.35
79745,内蒙古,109.45,41.35
79746,内蒙古,109.55000000000001,41.35
79747,内蒙古,109.65,41.35
79748,内蒙古,109.75,41.35
79749,内蒙古,109.85,41.35
79750,内蒙古,109.95,41.35
79751,内蒙古,110.05000000000001,41.35
79752,内蒙古,110.15,41.35
79753,内蒙古,110.25,41.35
79754,内蒙古,110.35,41.35
79755,内蒙古,110.45,41.35
79756,内蒙古,110.55000000000001,41.35
79757,内蒙古,110.65,41.35
79758,内蒙古,110.75,41.35
79759,内蒙古,110.85,41.35
79760,内蒙古,110.95,41.35
79761,内蒙古,111.05000000000001,41.35
79762,内蒙古,111.15,41.35
79763,内蒙古,111.25,41.35
79764,内蒙古,111.35,41.35
79765,内蒙古,111.45,41.35
79766,内蒙古,111.55000000000001,41.35
79767,内蒙古,111.65,41.35
79768,内蒙古,111.75,41.35
79769,内蒙古,111.85,41.35
79770,内蒙古,111.95,41.35
79771,内蒙古,112.05000000000001,41.35
79772,内蒙古,112.15,41.35
79773,内蒙古,112.25,41.35
79774,内蒙古,112.35,41.35
79775,内蒙古,112.45,41.35
79776,内蒙古,112.55000000000001,41.35
79777,内蒙古,112.65,41.35
79778,内蒙古,112.75,41.35
79779,内蒙古,112.85,41.35
79780,内蒙古,112.95,41.35
79781,内蒙古,113.05000000000001,41.35
79782,内蒙古,113.15,41.35
79783,内蒙古,113.25,41.35
79784,内蒙古,113.35,41.35
79785,内蒙古,113.45,41.35
79786,内蒙古,113.55000000000001,41.35
79787,内蒙古,113.65,41.35
79788,内蒙古,113.75,41.35
79789,内蒙古,113.85,41.35
79790,河北,113.95,41.35
79791,河北,114.05000000000001,41.35
79792,河北,114.15,41.35
79793,河北,114.25,41.35
79794,河北,114.35,41.35
79795,河北,114.45,41.35
79796,河北,114.55000000000001,41.35
79797,河北,114.65,41.35
79798,河北,114.75,41.35
79799,河北,114.85,41.35
79800,河北,114.95,41.35
79801,河北,115.05000000000001,41.35
79802,河北,115.15,41.35
79803,河北,115.25,41.35
79804,河北,115.35,41.35
79805,河北,115.45,41.35
79806,河北,115.55000000000001,41.35
79807,河北,115.65,41.35
79808,河北,115.75,41.35
79809,河北,115.85,41.35
79810,河北,115.95,41.35
79811,河北,116.05000000000001,41.35
79812,河北,116.15,41.35
79813,河北,116.25,41.35
79814,河北,116.35,41.35
79815,河北,116.45,41.35
79816,河北,116.55000000000001,41.35
79817,河北,116.65,41.35
79818,河北,116.75,41.35
79819,河北,116.85,41.35
79820,河北,116.95,41.35
79821,河北,117.05000000000001,41.35
79822,河北,117.15,41.35
79823,河北,117.25,41.35
79824,河北,117.35,41.35
79825,河北,117.45,41.35
79826,河北,117.55000000000001,41.35
79827,河北,117.65,41.35
79828,河北,117.75,41.35
79829,河北,117.85,41.35
79830,河北,117.95,41.35
79831,河北,118.05000000000001,41.35
79832,河北,118.15,41.35
79833,河北,118.25,41.35
79834,河北,118.35,41.35
79835,内蒙古,118.45,41.35
79836,河北,118.55000000000001,41.35
79837,内蒙古,118.65,41.35
79838,内蒙古,118.75,41.35
79839,内蒙古,118.85,41.35
79840,内蒙古,118.95,41.35
79841,内蒙古,119.05000000000001,41.35
79842,内蒙古,119.15,41.35
79843,内蒙古,119.25,41.35
79844,辽宁,119.35,41.35
79845,辽宁,119.45,41.35
79846,辽宁,119.55000000000001,41.35
79847,辽宁,119.65,41.35
79848,辽宁,119.75,41.35
79849,辽宁,119.85,41.35
79850,辽宁,119.95,41.35
79851,辽宁,120.05000000000001,41.35
79852,辽宁,120.15,41.35
79853,辽宁,120.25,41.35
79854,辽宁,120.35,41.35
79855,辽宁,120.45,41.35
79856,辽宁,120.55000000000001,41.35
79857,辽宁,120.65,41.35
79858,辽宁,120.75,41.35
79859,辽宁,120.85,41.35
79860,辽宁,120.95,41.35
79861,辽宁,121.05000000000001,41.35
79862,辽宁,121.15,41.35
79863,辽宁,121.25,41.35
79864,辽宁,121.35,41.35
79865,辽宁,121.45,41.35
79866,辽宁,121.55000000000001,41.35
79867,辽宁,121.65,41.35
79868,辽宁,121.75,41.35
79869,辽宁,121.85,41.35
79870,辽宁,121.95,41.35
79871,辽宁,122.05000000000001,41.35
79872,辽宁,122.15,41.35
79873,辽宁,122.25,41.35
79874,辽宁,122.35,41.35
79875,辽宁,122.45,41.35
79876,辽宁,122.55000000000001,41.35
79877,辽宁,122.65,41.35
79878,辽宁,122.75,41.35
79879,辽宁,122.85,41.35
79880,辽宁,122.95,41.35
79881,辽宁,123.05000000000001,41.35
79882,辽宁,123.15,41.35
79883,辽宁,123.25,41.35
79884,辽宁,123.35,41.35
79885,辽宁,123.45,41.35
79886,辽宁,123.55000000000001,41.35
79887,辽宁,123.65,41.35
79888,辽宁,123.75,41.35
79889,辽宁,123.85,41.35
79890,辽宁,123.95,41.35
79891,辽宁,124.05000000000001,41.35
79892,辽宁,124.15,41.35
79893,辽宁,124.25,41.35
79894,辽宁,124.35,41.35
79895,辽宁,124.45,41.35
79896,辽宁,124.55000000000001,41.35
79897,辽宁,124.65,41.35
79898,辽宁,124.75,41.35
79899,辽宁,124.85,41.35
79900,辽宁,124.95,41.35
79901,辽宁,125.05000000000001,41.35
79902,辽宁,125.15,41.35
79903,辽宁,125.25,41.35
79904,辽宁,125.35,41.35
79905,辽宁,125.45,41.35
79906,辽宁,125.55000000000001,41.35
79907,吉林,125.65,41.35
79908,吉林,125.75,41.35
79909,吉林,125.85,41.35
79910,吉林,125.95,41.35
79911,吉林,126.05000000000001,41.35
79912,吉林,126.15,41.35
79913,吉林,126.25,41.35
79914,吉林,126.35,41.35
79915,吉林,126.45,41.35
79916,吉林,126.55000000000001,41.35
79931,吉林,128.05,41.35
79932,吉林,128.15,41.35
80054,新疆,77.35,41.25
80055,新疆,77.45,41.25
80056,新疆,77.55,41.25
80057,新疆,77.65,41.25
80058,新疆,77.75,41.25
80059,新疆,77.85,41.25
80060,新疆,77.95,41.25
80061,新疆,78.05,41.25
80062,新疆,78.15,41.25
80063,新疆,78.25,41.25
80064,新疆,78.35,41.25
80065,新疆,78.45,41.25
80066,新疆,78.55,41.25
80067,新疆,78.65,41.25
80068,新疆,78.75,41.25
80069,新疆,78.85,41.25
80070,新疆,78.95,41.25
80071,新疆,79.05,41.25
80072,新疆,79.15,41.25
80073,新疆,79.25,41.25
80074,新疆,79.35,41.25
80075,新疆,79.45,41.25
80076,新疆,79.55,41.25
80077,新疆,79.65,41.25
80078,新疆,79.75,41.25
80079,新疆,79.85,41.25
80080,新疆,79.95,41.25
80081,新疆,80.05,41.25
80082,新疆,80.15,41.25
80083,新疆,80.25,41.25
80084,新疆,80.35,41.25
80085,新疆,80.45,41.25
80086,新疆,80.55,41.25
80087,新疆,80.65,41.25
80088,新疆,80.75,41.25
80089,新疆,80.85,41.25
80090,新疆,80.95,41.25
80091,新疆,81.05,41.25
80092,新疆,81.15,41.25
80093,新疆,81.25,41.25
80094,新疆,81.35,41.25
80095,新疆,81.45,41.25
80096,新疆,81.55,41.25
80097,新疆,81.65,41.25
80098,新疆,81.75,41.25
80099,新疆,81.85,41.25
80100,新疆,81.95,41.25
80101,新疆,82.05,41.25
80102,新疆,82.15,41.25
80103,新疆,82.25,41.25
80104,新疆,82.35,41.25
80105,新疆,82.45,41.25
80106,新疆,82.55,41.25
80107,新疆,82.65,41.25
80108,新疆,82.75,41.25
80109,新疆,82.85,41.25
80110,新疆,82.95,41.25
80111,新疆,83.05,41.25
80112,新疆,83.15,41.25
80113,新疆,83.25,41.25
80114,新疆,83.35,41.25
80115,新疆,83.45,41.25
80116,新疆,83.55,41.25
80117,新疆,83.65,41.25
80118,新疆,83.75,41.25
80119,新疆,83.85,41.25
80120,新疆,83.95,41.25
80121,新疆,84.05,41.25
80122,新疆,84.15,41.25
80123,新疆,84.25,41.25
80124,新疆,84.35,41.25
80125,新疆,84.45,41.25
80126,新疆,84.55,41.25
80127,新疆,84.65,41.25
80128,新疆,84.75,41.25
80129,新疆,84.85,41.25
80130,新疆,84.95,41.25
80131,新疆,85.05,41.25
80132,新疆,85.15,41.25
80133,新疆,85.25,41.25
80134,新疆,85.35,41.25
80135,新疆,85.45,41.25
80136,新疆,85.55,41.25
80137,新疆,85.65,41.25
80138,新疆,85.75,41.25
80139,新疆,85.85,41.25
80140,新疆,85.95,41.25
80141,新疆,86.05,41.25
80142,新疆,86.15,41.25
80143,新疆,86.25,41.25
80144,新疆,86.35,41.25
80145,新疆,86.45,41.25
80146,新疆,86.55,41.25
80147,新疆,86.65,41.25
80148,新疆,86.75,41.25
80149,新疆,86.85,41.25
80150,新疆,86.95,41.25
80151,新疆,87.05,41.25
80152,新疆,87.15,41.25
80153,新疆,87.25,41.25
80154,新疆,87.35,41.25
80155,新疆,87.45,41.25
80156,新疆,87.55,41.25
80157,新疆,87.65,41.25
80158,新疆,87.75,41.25
80159,新疆,87.85,41.25
80160,新疆,87.95,41.25
80161,新疆,88.05,41.25
80162,新疆,88.15,41.25
80163,新疆,88.25,41.25
80164,新疆,88.35,41.25
80165,新疆,88.45,41.25
80166,新疆,88.55,41.25
80167,新疆,88.65,41.25
80168,新疆,88.75,41.25
80169,新疆,88.85,41.25
80170,新疆,88.95,41.25
80171,新疆,89.05,41.25
80172,新疆,89.15,41.25
80173,新疆,89.25,41.25
80174,新疆,89.35,41.25
80175,新疆,89.45,41.25
80176,新疆,89.55,41.25
80177,新疆,89.65,41.25
80178,新疆,89.75,41.25
80179,新疆,89.85,41.25
80180,新疆,89.95,41.25
80181,新疆,90.05,41.25
80182,新疆,90.15,41.25
80183,新疆,90.25,41.25
80184,新疆,90.35,41.25
80185,新疆,90.45,41.25
80186,新疆,90.55,41.25
80187,新疆,90.65,41.25
80188,新疆,90.75,41.25
80189,新疆,90.85,41.25
80190,新疆,90.95,41.25
80191,新疆,91.05,41.25
80192,新疆,91.15,41.25
80193,新疆,91.25,41.25
80194,新疆,91.35,41.25
80195,新疆,91.45,41.25
80196,新疆,91.55,41.25
80197,新疆,91.65,41.25
80198,新疆,91.75,41.25
80199,新疆,91.85,41.25
80200,新疆,91.95,41.25
80201,新疆,92.05,41.25
80202,新疆,92.15,41.25
80203,新疆,92.25,41.25
80204,新疆,92.35,41.25
80205,新疆,92.45,41.25
80206,新疆,92.55,41.25
80207,新疆,92.65,41.25
80208,新疆,92.75,41.25
80209,新疆,92.85,41.25
80210,新疆,92.95,41.25
80211,新疆,93.05,41.25
80212,新疆,93.15,41.25
80213,新疆,93.25,41.25
80214,新疆,93.35,41.25
80215,新疆,93.45,41.25
80216,新疆,93.55,41.25
80217,新疆,93.65,41.25
80218,新疆,93.75,41.25
80219,新疆,93.85,41.25
80220,新疆,93.95,41.25
80221,新疆,94.05,41.25
80222,新疆,94.15,41.25
80223,甘肃,94.25,41.25
80224,甘肃,94.35,41.25
80225,甘肃,94.45,41.25
80226,甘肃,94.55,41.25
80227,甘肃,94.65,41.25
80228,甘肃,94.75,41.25
80229,甘肃,94.85,41.25
80230,甘肃,94.95,41.25
80231,甘肃,95.05,41.25
80232,甘肃,95.15,41.25
80233,甘肃,95.25,41.25
80234,甘肃,95.35,41.25
80235,甘肃,95.45,41.25
80236,甘肃,95.55,41.25
80237,甘肃,95.65,41.25
80238,甘肃,95.75,41.25
80239,甘肃,95.85,41.25
80240,甘肃,95.95,41.25
80241,甘肃,96.05,41.25
80242,甘肃,96.15,41.25
80243,甘肃,96.25,41.25
80244,甘肃,96.35,41.25
80245,甘肃,96.45,41.25
80246,甘肃,96.55,41.25
80247,甘肃,96.65,41.25
80248,甘肃,96.75,41.25
80249,甘肃,96.85,41.25
80250,甘肃,96.95,41.25
80251,甘肃,97.05,41.25
80252,甘肃,97.15,41.25
80253,甘肃,97.25,41.25
80254,甘肃,97.35,41.25
80255,甘肃,97.45,41.25
80256,甘肃,97.55,41.25
80257,甘肃,97.65,41.25
80258,甘肃,97.75,41.25
80259,内蒙古,97.85,41.25
80260,内蒙古,97.95,41.25
80261,内蒙古,98.05,41.25
80262,内蒙古,98.15,41.25
80263,内蒙古,98.25,41.25
80264,内蒙古,98.35,41.25
80265,内蒙古,98.45,41.25
80266,内蒙古,98.55,41.25
80267,内蒙古,98.65,41.25
80268,内蒙古,98.75,41.25
80269,内蒙古,98.85,41.25
80270,内蒙古,98.95,41.25
80271,内蒙古,99.05,41.25
80272,内蒙古,99.15,41.25
80273,内蒙古,99.25,41.25
80274,内蒙古,99.35,41.25
80275,内蒙古,99.45,41.25
80276,内蒙古,99.55,41.25
80277,内蒙古,99.65,41.25
80278,内蒙古,99.75,41.25
80279,内蒙古,99.85,41.25
80280,内蒙古,99.95,41.25
80281,内蒙古,100.05,41.25
80282,内蒙古,100.15,41.25
80283,内蒙古,100.25,41.25
80284,内蒙古,100.35,41.25
80285,内蒙古,100.45,41.25
80286,内蒙古,100.55,41.25
80287,内蒙古,100.65,41.25
80288,内蒙古,100.75,41.25
80289,内蒙古,100.85,41.25
80290,内蒙古,100.95,41.25
80291,内蒙古,101.05,41.25
80292,内蒙古,101.15,41.25
80293,内蒙古,101.25,41.25
80294,内蒙古,101.35,41.25
80295,内蒙古,101.45,41.25
80296,内蒙古,101.55,41.25
80297,内蒙古,101.65,41.25
80298,内蒙古,101.75,41.25
80299,内蒙古,101.85,41.25
80300,内蒙古,101.95,41.25
80301,内蒙古,102.05,41.25
80302,内蒙古,102.15,41.25
80303,内蒙古,102.25,41.25
80304,内蒙古,102.35,41.25
80305,内蒙古,102.45,41.25
80306,内蒙古,102.55,41.25
80307,内蒙古,102.65,41.25
80308,内蒙古,102.75,41.25
80309,内蒙古,102.85,41.25
80310,内蒙古,102.95,41.25
80311,内蒙古,103.05,41.25
80312,内蒙古,103.15,41.25
80313,内蒙古,103.25,41.25
80314,内蒙古,103.35,41.25
80315,内蒙古,103.45,41.25
80316,内蒙古,103.55,41.25
80317,内蒙古,103.65,41.25
80318,内蒙古,103.75,41.25
80319,内蒙古,103.85,41.25
80320,内蒙古,103.95,41.25
80321,内蒙古,104.05,41.25
80322,内蒙古,104.15,41.25
80323,内蒙古,104.25,41.25
80324,内蒙古,104.35,41.25
80325,内蒙古,104.45,41.25
80326,内蒙古,104.55,41.25
80327,内蒙古,104.65,41.25
80328,内蒙古,104.75,41.25
80329,内蒙古,104.85,41.25
80330,内蒙古,104.95,41.25
80331,内蒙古,105.05000000000001,41.25
80332,内蒙古,105.15,41.25
80333,内蒙古,105.25,41.25
80334,内蒙古,105.35,41.25
80335,内蒙古,105.45,41.25
80336,内蒙古,105.55000000000001,41.25
80337,内蒙古,105.65,41.25
80338,内蒙古,105.75,41.25
80339,内蒙古,105.85,41.25
80340,内蒙古,105.95,41.25
80341,内蒙古,106.05000000000001,41.25
80342,内蒙古,106.15,41.25
80343,内蒙古,106.25,41.25
80344,内蒙古,106.35,41.25
80345,内蒙古,106.45,41.25
80346,内蒙古,106.55000000000001,41.25
80347,内蒙古,106.65,41.25
80348,内蒙古,106.75,41.25
80349,内蒙古,106.85,41.25
80350,内蒙古,106.95,41.25
80351,内蒙古,107.05000000000001,41.25
80352,内蒙古,107.15,41.25
80353,内蒙古,107.25,41.25
80354,内蒙古,107.35,41.25
80355,内蒙古,107.45,41.25
80356,内蒙古,107.55000000000001,41.25
80357,内蒙古,107.65,41.25
80358,内蒙古,107.75,41.25
80359,内蒙古,107.85,41.25
80360,内蒙古,107.95,41.25
80361,内蒙古,108.05000000000001,41.25
80362,内蒙古,108.15,41.25
80363,内蒙古,108.25,41.25
80364,内蒙古,108.35,41.25
80365,内蒙古,108.45,41.25
80366,内蒙古,108.55000000000001,41.25
80367,内蒙古,108.65,41.25
80368,内蒙古,108.75,41.25
80369,内蒙古,108.85,41.25
80370,内蒙古,108.95,41.25
80371,内蒙古,109.05000000000001,41.25
80372,内蒙古,109.15,41.25
80373,内蒙古,109.25,41.25
80374,内蒙古,109.35,41.25
80375,内蒙古,109.45,41.25
80376,内蒙古,109.55000000000001,41.25
80377,内蒙古,109.65,41.25
80378,内蒙古,109.75,41.25
80379,内蒙古,109.85,41.25
80380,内蒙古,109.95,41.25
80381,内蒙古,110.05000000000001,41.25
80382,内蒙古,110.15,41.25
80383,内蒙古,110.25,41.25
80384,内蒙古,110.35,41.25
80385,内蒙古,110.45,41.25
80386,内蒙古,110.55000000000001,41.25
80387,内蒙古,110.65,41.25
80388,内蒙古,110.75,41.25
80389,内蒙古,110.85,41.25
80390,内蒙古,110.95,41.25
80391,内蒙古,111.05000000000001,41.25
80392,内蒙古,111.15,41.25
80393,内蒙古,111.25,41.25
80394,内蒙古,111.35,41.25
80395,内蒙古,111.45,41.25
80396,内蒙古,111.55000000000001,41.25
80397,内蒙古,111.65,41.25
80398,内蒙古,111.75,41.25
80399,内蒙古,111.85,41.25
80400,内蒙古,111.95,41.25
80401,内蒙古,112.05000000000001,41.25
80402,内蒙古,112.15,41.25
80403,内蒙古,112.25,41.25
80404,内蒙古,112.35,41.25
80405,内蒙古,112.45,41.25
80406,内蒙古,112.55000000000001,41.25
80407,内蒙古,112.65,41.25
80408,内蒙古,112.75,41.25
80409,内蒙古,112.85,41.25
80410,内蒙古,112.95,41.25
80411,内蒙古,113.05000000000001,41.25
80412,内蒙古,113.15,41.25
80413,内蒙古,113.25,41.25
80414,内蒙古,113.35,41.25
80415,内蒙古,113.45,41.25
80416,内蒙古,113.55000000000001,41.25
80417,内蒙古,113.65,41.25
80418,内蒙古,113.75,41.25
80419,内蒙古,113.85,41.25
80420,内蒙古,113.95,41.25
80421,河北,114.05000000000001,41.25
80422,河北,114.15,41.25
80423,河北,114.25,41.25
80424,河北,114.35,41.25
80425,河北,114.45,41.25
80426,河北,114.55000000000001,41.25
80427,河北,114.65,41.25
80428,河北,114.75,41.25
80429,河北,114.85,41.25
80430,河北,114.95,41.25
80431,河北,115.05000000000001,41.25
80432,河北,115.15,41.25
80433,河北,115.25,41.25
80434,河北,115.35,41.25
80435,河北,115.45,41.25
80436,河北,115.55000000000001,41.25
80437,河北,115.65,41.25
80438,河北,115.75,41.25
80439,河北,115.85,41.25
80440,河北,115.95,41.25
80441,河北,116.05000000000001,41.25
80442,河北,116.15,41.25
80443,河北,116.25,41.25
80444,河北,116.35,41.25
80445,河北,116.45,41.25
80446,河北,116.55000000000001,41.25
80447,河北,116.65,41.25
80448,河北,116.75,41.25
80449,河北,116.85,41.25
80450,河北,116.95,41.25
80451,河北,117.05000000000001,41.25
80452,河北,117.15,41.25
80453,河北,117.25,41.25
80454,河北,117.35,41.25
80455,河北,117.45,41.25
80456,河北,117.55000000000001,41.25
80457,河北,117.65,41.25
80458,河北,117.75,41.25
80459,河北,117.85,41.25
80460,河北,117.95,41.25
80461,河北,118.05000000000001,41.25
80462,河北,118.15,41.25
80463,河北,118.25,41.25
80464,河北,118.35,41.25
80465,河北,118.45,41.25
80466,河北,118.55000000000001,41.25
80467,河北,118.65,41.25
80468,河北,118.75,41.25
80469,河北,118.85,41.25
80470,河北,118.95,41.25
80471,河北,119.05000000000001,41.25
80472,河北,119.15,41.25
80473,辽宁,119.25,41.25
80474,辽宁,119.35,41.25
80475,辽宁,119.45,41.25
80476,辽宁,119.55000000000001,41.25
80477,辽宁,119.65,41.25
80478,辽宁,119.75,41.25
80479,辽宁,119.85,41.25
80480,辽宁,119.95,41.25
80481,辽宁,120.05000000000001,41.25
80482,辽宁,120.15,41.25
80483,辽宁,120.25,41.25
80484,辽宁,120.35,41.25
80485,辽宁,120.45,41.25
80486,辽宁,120.55000000000001,41.25
80487,辽宁,120.65,41.25
80488,辽宁,120.75,41.25
80489,辽宁,120.85,41.25
80490,辽宁,120.95,41.25
80491,辽宁,121.05000000000001,41.25
80492,辽宁,121.15,41.25
80493,辽宁,121.25,41.25
80494,辽宁,121.35,41.25
80495,辽宁,121.45,41.25
80496,辽宁,121.55000000000001,41.25
80497,辽宁,121.65,41.25
80498,辽宁,121.75,41.25
80499,辽宁,121.85,41.25
80500,辽宁,121.95,41.25
80501,辽宁,122.05000000000001,41.25
80502,辽宁,122.15,41.25
80503,辽宁,122.25,41.25
80504,辽宁,122.35,41.25
80505,辽宁,122.45,41.25
80506,辽宁,122.55000000000001,41.25
80507,辽宁,122.65,41.25
80508,辽宁,122.75,41.25
80509,辽宁,122.85,41.25
80510,辽宁,122.95,41.25
80511,辽宁,123.05000000000001,41.25
80512,辽宁,123.15,41.25
80513,辽宁,123.25,41.25
80514,辽宁,123.35,41.25
80515,辽宁,123.45,41.25
80516,辽宁,123.55000000000001,41.25
80517,辽宁,123.65,41.25
80518,辽宁,123.75,41.25
80519,辽宁,123.85,41.25
80520,辽宁,123.95,41.25
80521,辽宁,124.05000000000001,41.25
80522,辽宁,124.15,41.25
80523,辽宁,124.25,41.25
80524,辽宁,124.35,41.25
80525,辽宁,124.45,41.25
80526,辽宁,124.55000000000001,41.25
80527,辽宁,124.65,41.25
80528,辽宁,124.75,41.25
80529,辽宁,124.85,41.25
80530,辽宁,124.95,41.25
80531,辽宁,125.05000000000001,41.25
80532,辽宁,125.15,41.25
80533,辽宁,125.25,41.25
80534,辽宁,125.35,41.25
80535,辽宁,125.45,41.25
80536,辽宁,125.55000000000001,41.25
80537,辽宁,125.65,41.25
80538,吉林,125.75,41.25
80539,吉林,125.85,41.25
80540,吉林,125.95,41.25
80541,吉林,126.05000000000001,41.25
80542,吉林,126.15,41.25
80543,吉林,126.25,41.25
80544,吉林,126.35,41.25
80684,新疆,77.35,41.15
80685,新疆,77.45,41.15
80686,新疆,77.55,41.15
80687,新疆,77.65,41.15
80688,新疆,77.75,41.15
80689,新疆,77.85,41.15
80690,新疆,77.95,41.15
80691,新疆,78.05,41.15
80692,新疆,78.15,41.15
80693,新疆,78.25,41.15
80694,新疆,78.35,41.15
80695,新疆,78.45,41.15
80696,新疆,78.55,41.15
80697,新疆,78.65,41.15
80698,新疆,78.75,41.15
80699,新疆,78.85,41.15
80700,新疆,78.95,41.15
80701,新疆,79.05,41.15
80702,新疆,79.15,41.15
80703,新疆,79.25,41.15
80704,新疆,79.35,41.15
80705,新疆,79.45,41.15
80706,新疆,79.55,41.15
80707,新疆,79.65,41.15
80708,新疆,79.75,41.15
80709,新疆,79.85,41.15
80710,新疆,79.95,41.15
80711,新疆,80.05,41.15
80712,新疆,80.15,41.15
80713,新疆,80.25,41.15
80714,新疆,80.35,41.15
80715,新疆,80.45,41.15
80716,新疆,80.55,41.15
80717,新疆,80.65,41.15
80718,新疆,80.75,41.15
80719,新疆,80.85,41.15
80720,新疆,80.95,41.15
80721,新疆,81.05,41.15
80722,新疆,81.15,41.15
80723,新疆,81.25,41.15
80724,新疆,81.35,41.15
80725,新疆,81.45,41.15
80726,新疆,81.55,41.15
80727,新疆,81.65,41.15
80728,新疆,81.75,41.15
80729,新疆,81.85,41.15
80730,新疆,81.95,41.15
80731,新疆,82.05,41.15
80732,新疆,82.15,41.15
80733,新疆,82.25,41.15
80734,新疆,82.35,41.15
80735,新疆,82.45,41.15
80736,新疆,82.55,41.15
80737,新疆,82.65,41.15
80738,新疆,82.75,41.15
80739,新疆,82.85,41.15
80740,新疆,82.95,41.15
80741,新疆,83.05,41.15
80742,新疆,83.15,41.15
80743,新疆,83.25,41.15
80744,新疆,83.35,41.15
80745,新疆,83.45,41.15
80746,新疆,83.55,41.15
80747,新疆,83.65,41.15
80748,新疆,83.75,41.15
80749,新疆,83.85,41.15
80750,新疆,83.95,41.15
80751,新疆,84.05,41.15
80752,新疆,84.15,41.15
80753,新疆,84.25,41.15
80754,新疆,84.35,41.15
80755,新疆,84.45,41.15
80756,新疆,84.55,41.15
80757,新疆,84.65,41.15
80758,新疆,84.75,41.15
80759,新疆,84.85,41.15
80760,新疆,84.95,41.15
80761,新疆,85.05,41.15
80762,新疆,85.15,41.15
80763,新疆,85.25,41.15
80764,新疆,85.35,41.15
80765,新疆,85.45,41.15
80766,新疆,85.55,41.15
80767,新疆,85.65,41.15
80768,新疆,85.75,41.15
80769,新疆,85.85,41.15
80770,新疆,85.95,41.15
80771,新疆,86.05,41.15
80772,新疆,86.15,41.15
80773,新疆,86.25,41.15
80774,新疆,86.35,41.15
80775,新疆,86.45,41.15
80776,新疆,86.55,41.15
80777,新疆,86.65,41.15
80778,新疆,86.75,41.15
80779,新疆,86.85,41.15
80780,新疆,86.95,41.15
80781,新疆,87.05,41.15
80782,新疆,87.15,41.15
80783,新疆,87.25,41.15
80784,新疆,87.35,41.15
80785,新疆,87.45,41.15
80786,新疆,87.55,41.15
80787,新疆,87.65,41.15
80788,新疆,87.75,41.15
80789,新疆,87.85,41.15
80790,新疆,87.95,41.15
80791,新疆,88.05,41.15
80792,新疆,88.15,41.15
80793,新疆,88.25,41.15
80794,新疆,88.35,41.15
80795,新疆,88.45,41.15
80796,新疆,88.55,41.15
80797,新疆,88.65,41.15
80798,新疆,88.75,41.15
80799,新疆,88.85,41.15
80800,新疆,88.95,41.15
80801,新疆,89.05,41.15
80802,新疆,89.15,41.15
80803,新疆,89.25,41.15
80804,新疆,89.35,41.15
80805,新疆,89.45,41.15
80806,新疆,89.55,41.15
80807,新疆,89.65,41.15
80808,新疆,89.75,41.15
80809,新疆,89.85,41.15
80810,新疆,89.95,41.15
80811,新疆,90.05,41.15
80812,新疆,90.15,41.15
80813,新疆,90.25,41.15
80814,新疆,90.35,41.15
80815,新疆,90.45,41.15
80816,新疆,90.55,41.15
80817,新疆,90.65,41.15
80818,新疆,90.75,41.15
80819,新疆,90.85,41.15
80820,新疆,90.95,41.15
80821,新疆,91.05,41.15
80822,新疆,91.15,41.15
80823,新疆,91.25,41.15
80824,新疆,91.35,41.15
80825,新疆,91.45,41.15
80826,新疆,91.55,41.15
80827,新疆,91.65,41.15
80828,新疆,91.75,41.15
80829,新疆,91.85,41.15
80830,新疆,91.95,41.15
80831,新疆,92.05,41.15
80832,新疆,92.15,41.15
80833,新疆,92.25,41.15
80834,新疆,92.35,41.15
80835,新疆,92.45,41.15
80836,新疆,92.55,41.15
80837,新疆,92.65,41.15
80838,新疆,92.75,41.15
80839,新疆,92.85,41.15
80840,新疆,92.95,41.15
80841,新疆,93.05,41.15
80842,新疆,93.15,41.15
80843,新疆,93.25,41.15
80844,新疆,93.35,41.15
80845,新疆,93.45,41.15
80846,新疆,93.55,41.15
80847,新疆,93.65,41.15
80848,新疆,93.75,41.15
80849,新疆,93.85,41.15
