x,y,Country
53.18,137.32,CHN
53.08,137.71,CHN
52.99,138.09,CHN
52.89,138.47,CHN
52.8,138.85,CHN
52.7,139.23,CHN
52.6,139.61,CHN
52.5,139.99,CHN
52.4,140.36,CHN
49.53,63.61,CHN
49.66,63.94,CHN
49.78,64.27,CHN
49.91,64.61,CHN
50.04,64.95,CHN
50.16,65.29,CHN
50.29,65.63,CHN
50.41,65.97,CHN
50.53,66.31,CHN
50.65,66.66,CHN
50.77,67.01,CHN
50.89,67.36,CHN
51.01,67.71,CHN
51.12,68.06,CHN
51.24,68.41,CHN
51.36,68.77,CHN
51.47,69.13,CHN
51.58,69.48,CHN
51.69,69.84,CHN
51.81,70.21,CHN
51.91,70.57,CHN
52.02,70.94,CHN
52.13,71.3,CHN
52.24,71.67,CHN
52.34,72.04,CHN
52.45,72.41,CHN
52.55,72.79,CHN
52.65,73.16,CHN
52.75,73.54,CHN
52.85,73.92,CHN
52.95,74.29,CHN
53.05,74.68,CHN
53.15,75.06,CHN
53.24,75.44,CHN
53.34,75.83,CHN
53.43,76.22,CHN
53.52,76.6,CHN
53.62,76.99,CHN
53.71,77.39,CHN
53.79,77.78,CHN
53.88,78.17,CHN
53.97,78.57,CHN
54.05,78.97,CHN
54.14,79.37,CHN
54.22,79.77,CHN
54.3,80.17,CHN
54.38,80.57,CHN
54.46,80.98,CHN
54.54,81.38,CHN
54.62,81.79,CHN
54.69,82.2,CHN
54.77,82.61,CHN
54.84,83.02,CHN
54.91,83.43,CHN
54.98,83.85,CHN
55.05,84.26,CHN
55.12,84.68,CHN
55.19,85.1,CHN
55.25,85.52,CHN
55.32,85.94,CHN
55.38,86.36,CHN
55.44,86.78,CHN
55.5,87.2,CHN
55.56,87.63,CHN
55.62,88.05,CHN
55.68,88.48,CHN
55.73,88.91,CHN
55.79,89.34,CHN
55.84,89.77,CHN
55.89,90.2,CHN
55.94,90.63,CHN
55.99,91.06,CHN
56.04,91.5,CHN
56.08,91.93,CHN
56.13,92.37,CHN
56.17,92.8,CHN
56.22,93.24,CHN
56.26,93.68,CHN
56.3,94.12,CHN
56.33,94.56,CHN
56.37,95,CHN
56.41,95.44,CHN
56.44,95.88,CHN
56.47,96.33,CHN
56.51,96.77,CHN
56.54,97.21,CHN
56.56,97.66,CHN
56.59,98.1,CHN
56.62,98.55,CHN
56.64,98.99,CHN
56.67,99.44,CHN
56.69,99.89,CHN
56.71,100.33,CHN
56.73,100.78,CHN
56.75,101.23,CHN
56.76,101.68,CHN
56.78,102.13,CHN
56.79,102.58,CHN
56.8,103.03,CHN
56.81,103.48,CHN
56.82,103.93,CHN
56.83,104.38,CHN
56.84,104.83,CHN
56.84,105.28,CHN
56.85,105.73,CHN
56.85,106.18,CHN
56.85,106.63,CHN
56.85,107.08,CHN
56.85,107.53,CHN
56.85,107.98,CHN
56.84,108.43,CHN
56.84,108.88,CHN
56.83,109.33,CHN
56.82,109.78,CHN
56.81,110.23,CHN
56.8,110.68,CHN
56.79,111.13,CHN
56.77,111.58,CHN
56.76,112.03,CHN
56.74,112.48,CHN
56.72,112.93,CHN
56.7,113.37,CHN
56.68,113.82,CHN
56.66,114.27,CHN
56.64,114.71,CHN
56.61,115.16,CHN
56.58,115.6,CHN
56.56,116.05,CHN
56.53,116.49,CHN
56.5,116.94,CHN
56.47,117.38,CHN
56.43,117.82,CHN
56.4,118.27,CHN
56.36,118.71,CHN
56.32,119.15,CHN
56.29,119.59,CHN
56.25,120.02,CHN
56.2,120.46,CHN
56.16,120.9,CHN
56.12,121.34,CHN
56.07,121.77,CHN
56.03,122.21,CHN
55.98,122.64,CHN
55.93,123.07,CHN
55.88,123.5,CHN
55.83,123.94,CHN
55.77,124.36,CHN
55.72,124.79,CHN
55.66,125.22,CHN
55.61,125.65,CHN
55.55,126.07,CHN
55.49,126.5,CHN
55.43,126.92,CHN
55.36,127.34,CHN
55.3,127.76,CHN
55.24,128.18,CHN
55.17,128.6,CHN
55.1,129.02,CHN
55.03,129.44,CHN
54.96,129.85,CHN
54.89,130.26,CHN
54.82,130.68,CHN
54.75,131.09,CHN
54.67,131.5,CHN
54.6,131.91,CHN
54.52,132.31,CHN
54.44,132.72,CHN
54.36,133.12,CHN
54.28,133.53,CHN
54.2,133.93,CHN
54.12,134.33,CHN
54.03,134.73,CHN
53.95,135.12,CHN
53.86,135.52,CHN
53.77,135.91,CHN
53.68,136.31,CHN
53.59,136.7,CHN
53.5,137.09,CHN
53.41,137.48,CHN
53.31,137.86,CHN
53.22,138.25,CHN
53.12,138.63,CHN
53.03,139.01,CHN
52.93,139.39,CHN
52.83,139.77,CHN
52.73,140.15,CHN
52.63,140.53,CHN
49.74,63.41,CHN
49.87,63.74,CHN
50,64.08,CHN
50.13,64.41,CHN
50.25,64.75,CHN
50.38,65.09,CHN
50.5,65.43,CHN
50.63,65.78,CHN
50.75,66.12,CHN
50.87,66.47,CHN
50.99,66.82,CHN
51.11,67.17,CHN
51.23,67.52,CHN
51.35,67.87,CHN
51.46,68.23,CHN
51.58,68.58,CHN
51.69,68.94,CHN
51.81,69.3,CHN
51.92,69.66,CHN
52.03,70.03,CHN
52.14,70.39,CHN
52.25,70.76,CHN
52.36,71.13,CHN
52.46,71.5,CHN
52.57,71.87,CHN
52.67,72.24,CHN
52.78,72.62,CHN
52.88,72.99,CHN
52.98,73.37,CHN
53.08,73.75,CHN
53.18,74.13,CHN
53.28,74.51,CHN
53.38,74.9,CHN
53.47,75.28,CHN
53.57,75.67,CHN
53.66,76.06,CHN
53.76,76.45,CHN
53.85,76.84,CHN
53.94,77.23,CHN
54.03,77.63,CHN
54.11,78.03,CHN
54.2,78.42,CHN
54.29,78.82,CHN
54.37,79.22,CHN
54.46,79.63,CHN
54.54,80.03,CHN
54.62,80.43,CHN
54.7,80.84,CHN
54.78,81.25,CHN
54.85,81.66,CHN
54.93,82.07,CHN
55,82.48,CHN
55.08,82.89,CHN
55.15,83.31,CHN
55.22,83.72,CHN
55.29,84.14,CHN
55.36,84.56,CHN
55.43,84.98,CHN
55.49,85.4,CHN
55.56,85.82,CHN
55.62,86.25,CHN
55.68,86.67,CHN
55.74,87.1,CHN
55.8,87.52,CHN
55.86,87.95,CHN
55.92,88.38,CHN
55.97,88.81,CHN
56.03,89.24,CHN
56.08,89.67,CHN
56.13,90.11,CHN
56.18,90.54,CHN
56.23,90.98,CHN
56.28,91.41,CHN
56.33,91.85,CHN
56.37,92.29,CHN
56.42,92.73,CHN
56.46,93.17,CHN
56.5,93.61,CHN
56.54,94.05,CHN
56.58,94.49,CHN
56.62,94.93,CHN
56.65,95.38,CHN
56.69,95.82,CHN
56.72,96.27,CHN
56.75,96.71,CHN
56.78,97.16,CHN
56.81,97.61,CHN
56.84,98.05,CHN
56.86,98.5,CHN
56.89,98.95,CHN
56.91,99.4,CHN
56.93,99.85,CHN
56.95,100.3,CHN
56.97,100.75,CHN
56.99,101.2,CHN
57.01,101.65,CHN
57.02,102.1,CHN
57.04,102.55,CHN
57.05,103.01,CHN
57.06,103.46,CHN
57.07,103.91,CHN
57.08,104.36,CHN
57.08,104.82,CHN
57.09,105.27,CHN
57.09,105.72,CHN
57.1,106.17,CHN
57.1,106.63,CHN
57.1,107.08,CHN
57.1,107.53,CHN
57.09,107.99,CHN
57.09,108.44,CHN
57.08,108.89,CHN
57.08,109.35,CHN
57.07,109.8,CHN
57.06,110.25,CHN
57.05,110.7,CHN
57.03,111.15,CHN
57.02,111.61,CHN
57,112.06,CHN
56.99,112.51,CHN
56.97,112.96,CHN
56.95,113.41,CHN
56.93,113.86,CHN
56.91,114.31,CHN
56.88,114.76,CHN
56.86,115.21,CHN
56.83,115.65,CHN
56.8,116.1,CHN
56.77,116.55,CHN
56.74,116.99,CHN
56.71,117.44,CHN
56.68,117.88,CHN
56.64,118.33,CHN
56.61,118.77,CHN
56.57,119.22,CHN
56.53,119.66,CHN
56.49,120.1,CHN
56.45,120.54,CHN
56.41,120.98,CHN
56.36,121.42,CHN
56.32,121.85,CHN
56.27,122.29,CHN
56.22,122.73,CHN
56.17,123.16,CHN
56.12,123.6,CHN
56.07,124.03,CHN
56.01,124.46,CHN
55.96,124.89,CHN
55.9,125.32,CHN
55.85,125.75,CHN
55.79,126.18,CHN
55.73,126.6,CHN
55.67,127.03,CHN
55.6,127.45,CHN
55.54,127.88,CHN
55.48,128.3,CHN
55.41,128.72,CHN
55.34,129.14,CHN
55.27,129.56,CHN
55.2,129.97,CHN
55.13,130.39,CHN
55.06,130.8,CHN
54.98,131.22,CHN
54.91,131.63,CHN
54.83,132.04,CHN
54.76,132.45,CHN
54.68,132.86,CHN
54.6,133.26,CHN
54.52,133.67,CHN
54.43,134.07,CHN
54.35,134.47,CHN
54.27,134.87,CHN
54.18,135.27,CHN
54.09,135.67,CHN
54,136.06,CHN
53.91,136.46,CHN
53.82,136.85,CHN
53.73,137.24,CHN
53.64,137.63,CHN
53.54,138.02,CHN
53.45,138.41,CHN
53.35,138.79,CHN
53.26,139.18,CHN
53.16,139.56,CHN
53.06,139.94,CHN
52.96,140.32,CHN
52.85,140.7,CHN
49.96,63.21,CHN
50.09,63.54,CHN
50.22,63.88,CHN
50.34,64.21,CHN
50.47,64.55,CHN
50.6,64.89,CHN
50.72,65.24,CHN
50.85,65.58,CHN
50.97,65.93,CHN
51.09,66.28,CHN
51.21,66.63,CHN
51.33,66.98,CHN
51.45,67.33,CHN
51.57,67.68,CHN
51.68,68.04,CHN
51.8,68.4,CHN
51.91,68.76,CHN
52.03,69.12,CHN
52.14,69.48,CHN
52.25,69.85,CHN
52.36,70.21,CHN
52.47,70.58,CHN
52.58,70.95,CHN
52.69,71.32,CHN
52.8,71.69,CHN
52.9,72.07,CHN
53.01,72.44,CHN
53.11,72.82,CHN
53.21,73.2,CHN
53.31,73.58,CHN
53.41,73.96,CHN
53.51,74.35,CHN
53.61,74.73,CHN
53.7,75.12,CHN
53.8,75.51,CHN
53.89,75.9,CHN
53.99,76.29,CHN
54.08,76.69,CHN
54.17,77.08,CHN
54.26,77.48,CHN
54.35,77.88,CHN
54.43,78.28,CHN
54.52,78.68,CHN
54.61,79.08,CHN
54.69,79.48,CHN
54.77,79.89,CHN
54.85,80.3,CHN
54.93,80.7,CHN
55.01,81.11,CHN
55.09,81.52,CHN
55.17,81.94,CHN
55.24,82.35,CHN
55.31,82.77,CHN
55.39,83.18,CHN
55.46,83.6,CHN
55.53,84.02,CHN
55.6,84.44,CHN
55.66,84.86,CHN
55.73,85.29,CHN
55.8,85.71,CHN
55.86,86.13,CHN
55.92,86.56,CHN
55.98,86.99,CHN
56.04,87.42,CHN
56.1,87.85,CHN
56.16,88.28,CHN
56.22,88.71,CHN
56.27,89.15,CHN
56.32,89.58,CHN
56.38,90.02,CHN
56.43,90.45,CHN
56.48,90.89,CHN
56.52,91.33,CHN
56.57,91.77,CHN
56.62,92.21,CHN
56.66,92.65,CHN
56.7,93.09,CHN
56.74,93.53,CHN
56.78,93.98,CHN
56.82,94.42,CHN
56.86,94.87,CHN
56.89,95.31,CHN
56.93,95.76,CHN
56.96,96.21,CHN
56.99,96.66,CHN
57.02,97.1,CHN
57.05,97.55,CHN
57.08,98,CHN
57.11,98.45,CHN
57.13,98.91,CHN
57.16,99.36,CHN
57.18,99.81,CHN
57.2,100.26,CHN
57.22,100.71,CHN
57.24,101.17,CHN
57.25,101.62,CHN
57.27,102.08,CHN
57.28,102.53,CHN
57.29,102.98,CHN
57.31,103.44,CHN
57.31,103.89,CHN
57.32,104.35,CHN
57.33,104.8,CHN
57.34,105.26,CHN
57.34,105.72,CHN
57.34,106.17,CHN
57.34,106.63,CHN
57.34,107.08,CHN
57.34,107.54,CHN
57.34,107.99,CHN
57.33,108.45,CHN
57.33,108.91,CHN
57.32,109.36,CHN
57.31,109.82,CHN
57.3,110.27,CHN
57.29,110.73,CHN
57.28,111.18,CHN
57.26,111.63,CHN
57.25,112.09,CHN
57.23,112.54,CHN
57.21,112.99,CHN
57.19,113.45,CHN
57.17,113.9,CHN
57.15,114.35,CHN
57.13,114.8,CHN
57.1,115.25,CHN
57.07,115.7,CHN
57.05,116.15,CHN
57.02,116.6,CHN
56.99,117.05,CHN
56.95,117.5,CHN
56.92,117.95,CHN
56.89,118.39,CHN
56.85,118.84,CHN
56.81,119.28,CHN
56.77,119.73,CHN
56.73,120.17,CHN
56.69,120.62,CHN
56.65,121.06,CHN
56.6,121.5,CHN
56.56,121.94,CHN
56.51,122.38,CHN
56.46,122.82,CHN
56.41,123.25,CHN
56.36,123.69,CHN
56.31,124.12,CHN
56.26,124.56,CHN
56.2,124.99,CHN
56.14,125.42,CHN
56.09,125.85,CHN
56.03,126.28,CHN
55.97,126.71,CHN
55.91,127.14,CHN
55.84,127.57,CHN
55.78,127.99,CHN
55.71,128.42,CHN
55.65,128.84,CHN
55.58,129.26,CHN
55.51,129.68,CHN
55.44,130.1,CHN
55.37,130.52,CHN
55.3,130.93,CHN
55.22,131.35,CHN
55.15,131.76,CHN
55.07,132.17,CHN
54.99,132.58,CHN
54.91,132.99,CHN
54.83,133.4,CHN
54.75,133.81,CHN
54.67,134.21,CHN
54.58,134.62,CHN
54.5,135.02,CHN
54.41,135.42,CHN
54.32,135.82,CHN
54.24,136.22,CHN
54.15,136.61,CHN
54.05,137.01,CHN
53.96,137.4,CHN
53.87,137.79,CHN
53.77,138.18,CHN
53.68,138.57,CHN
53.58,138.96,CHN
53.48,139.34,CHN
53.39,139.73,CHN
53.29,140.11,CHN
53.18,140.49,CHN
53.08,140.87,CHN
50.17,63,CHN
50.3,63.34,CHN
50.43,63.68,CHN
50.56,64.01,CHN
50.69,64.35,CHN
50.81,64.7,CHN
50.94,65.04,CHN
51.06,65.39,CHN
51.19,65.73,CHN
51.31,66.08,CHN
51.43,66.43,CHN
51.55,66.78,CHN
51.67,67.14,CHN
51.79,67.49,CHN
51.91,67.85,CHN
52.02,68.21,CHN
52.14,68.57,CHN
52.25,68.93,CHN
52.36,69.3,CHN
52.48,69.66,CHN
52.59,70.03,CHN
52.7,70.4,CHN
52.81,70.77,CHN
52.91,71.14,CHN
53.02,71.52,CHN
53.13,71.89,CHN
53.23,72.27,CHN
53.34,72.65,CHN
53.44,73.03,CHN
53.54,73.41,CHN
53.64,73.8,CHN
53.74,74.18,CHN
53.84,74.57,CHN
53.93,74.96,CHN
54.03,75.35,CHN
54.12,75.74,CHN
54.22,76.13,CHN
54.31,76.53,CHN
54.4,76.93,CHN
54.49,77.32,CHN
54.58,77.72,CHN
54.67,78.13,CHN
54.75,78.53,CHN
54.84,78.93,CHN
54.92,79.34,CHN
55.01,79.75,CHN
55.09,80.15,CHN
55.17,80.57,CHN
55.25,80.98,CHN
55.32,81.39,CHN
55.4,81.8,CHN
55.48,82.22,CHN
55.55,82.64,CHN
55.62,83.06,CHN
55.7,83.48,CHN
55.77,83.9,CHN
55.84,84.32,CHN
55.9,84.74,CHN
55.97,85.17,CHN
56.03,85.59,CHN
56.1,86.02,CHN
56.16,86.45,CHN
56.22,86.88,CHN
56.28,87.31,CHN
56.34,87.74,CHN
56.4,88.18,CHN
56.46,88.61,CHN
56.51,89.05,CHN
56.56,89.48,CHN
56.62,89.92,CHN
56.67,90.36,CHN
56.72,90.8,CHN
56.77,91.24,CHN
56.81,91.68,CHN
56.86,92.13,CHN
56.9,92.57,CHN
56.94,93.01,CHN
56.99,93.46,CHN
57.03,93.91,CHN
57.07,94.35,CHN
57.1,94.8,CHN
57.14,95.25,CHN
57.17,95.7,CHN
57.21,96.15,CHN
57.24,96.6,CHN
57.27,97.05,CHN
57.3,97.5,CHN
57.33,97.95,CHN
57.35,98.41,CHN
57.38,98.86,CHN
57.4,99.31,CHN
57.42,99.77,CHN
57.44,100.22,CHN
57.46,100.68,CHN
57.48,101.14,CHN
57.5,101.59,CHN
57.51,102.05,CHN
57.53,102.51,CHN
57.54,102.96,CHN
57.55,103.42,CHN
57.56,103.88,CHN
57.57,104.34,CHN
57.58,104.79,CHN
57.58,105.25,CHN
57.59,105.71,CHN
57.59,106.17,CHN
57.59,106.63,CHN
57.59,107.08,CHN
57.59,107.54,CHN
57.58,108,CHN
57.58,108.46,CHN
57.57,108.92,CHN
57.57,109.38,CHN
57.56,109.83,CHN
57.55,110.29,CHN
57.54,110.75,CHN
57.52,111.2,CHN
57.51,111.66,CHN
57.49,112.12,CHN
57.48,112.57,CHN
57.46,113.03,CHN
57.44,113.49,CHN
57.42,113.94,CHN
57.39,114.39,CHN
57.37,114.85,CHN
57.35,115.3,CHN
57.32,115.75,CHN
57.29,116.21,CHN
57.26,116.66,CHN
57.23,117.11,CHN
57.2,117.56,CHN
57.16,118.01,CHN
57.13,118.46,CHN
57.09,118.91,CHN
57.06,119.36,CHN
57.02,119.8,CHN
56.98,120.25,CHN
56.93,120.69,CHN
56.89,121.14,CHN
56.85,121.58,CHN
56.8,122.02,CHN
56.75,122.46,CHN
56.7,122.9,CHN
56.65,123.34,CHN
56.6,123.78,CHN
56.55,124.22,CHN
56.5,124.66,CHN
56.44,125.09,CHN
56.38,125.53,CHN
56.33,125.96,CHN
56.27,126.39,CHN
56.21,126.82,CHN
56.15,127.25,CHN
56.08,127.68,CHN
56.02,128.11,CHN
55.95,128.53,CHN
55.89,128.96,CHN
55.82,129.38,CHN
55.75,129.8,CHN
55.68,130.22,CHN
55.6,130.64,CHN
55.53,131.06,CHN
55.46,131.48,CHN
55.38,131.89,CHN
55.3,132.31,CHN
55.23,132.72,CHN
55.15,133.13,CHN
55.07,133.54,CHN
54.98,133.95,CHN
54.9,134.36,CHN
54.82,134.76,CHN
54.73,135.17,CHN
54.64,135.57,CHN
54.56,135.97,CHN
54.47,136.37,CHN
54.38,136.77,CHN
54.29,137.16,CHN
54.19,137.56,CHN
54.1,137.95,CHN
54,138.34,CHN
53.91,138.73,CHN
53.81,139.12,CHN
53.71,139.51,CHN
53.61,139.89,CHN
53.51,140.28,CHN
53.41,140.66,CHN
53.31,141.04,CHN
50.39,62.8,CHN
50.52,63.14,CHN
50.65,63.47,CHN
50.78,63.81,CHN
50.9,64.15,CHN
51.03,64.5,CHN
51.16,64.84,CHN
51.28,65.19,CHN
51.4,65.54,CHN
51.53,65.89,CHN
51.65,66.24,CHN
51.77,66.59,CHN
51.89,66.95,CHN
52.01,67.3,CHN
52.13,67.66,CHN
52.24,68.02,CHN
52.36,68.38,CHN
52.47,68.75,CHN
52.59,69.11,CHN
52.7,69.48,CHN
52.81,69.85,CHN
52.92,70.22,CHN
53.03,70.59,CHN
53.14,70.96,CHN
53.25,71.34,CHN
53.35,71.72,CHN
53.46,72.1,CHN
53.56,72.48,CHN
53.67,72.86,CHN
53.77,73.24,CHN
53.87,73.63,CHN
53.97,74.02,CHN
54.07,74.4,CHN
54.16,74.79,CHN
54.26,75.19,CHN
54.35,75.58,CHN
54.45,75.98,CHN
54.54,76.37,CHN
54.63,76.77,CHN
54.72,77.17,CHN
54.81,77.57,CHN
54.9,77.97,CHN
54.99,78.38,CHN
55.07,78.79,CHN
55.16,79.19,CHN
55.24,79.6,CHN
55.32,80.01,CHN
55.4,80.42,CHN
55.48,80.84,CHN
55.56,81.25,CHN
55.64,81.67,CHN
55.71,82.09,CHN
55.79,82.51,CHN
55.86,82.93,CHN
55.93,83.35,CHN
56,83.77,CHN
56.07,84.2,CHN
56.14,84.62,CHN
56.21,85.05,CHN
56.27,85.48,CHN
56.34,85.91,CHN
56.4,86.34,CHN
56.46,86.77,CHN
56.52,87.2,CHN
56.58,87.64,CHN
56.64,88.07,CHN
56.7,88.51,CHN
56.75,88.95,CHN
56.8,89.39,CHN
56.86,89.83,CHN
56.91,90.27,CHN
56.96,90.71,CHN
57.01,91.15,CHN
57.05,91.6,CHN
57.1,92.04,CHN
57.14,92.49,CHN
57.19,92.94,CHN
57.23,93.38,CHN
57.27,93.83,CHN
57.31,94.28,CHN
57.35,94.73,CHN
57.38,95.18,CHN
57.42,95.63,CHN
57.45,96.09,CHN
57.48,96.54,CHN
57.51,96.99,CHN
57.54,97.45,CHN
57.57,97.9,CHN
57.6,98.36,CHN
57.62,98.82,CHN
57.65,99.27,CHN
57.67,99.73,CHN
57.69,100.19,CHN
57.71,100.64,CHN
57.73,101.1,CHN
57.74,101.56,CHN
57.76,102.02,CHN
57.77,102.48,CHN
57.79,102.94,CHN
57.8,103.4,CHN
57.81,103.86,CHN
57.81,104.32,CHN
57.82,104.78,CHN
57.83,105.24,CHN
57.83,105.7,CHN
57.83,106.16,CHN
57.83,106.63,CHN
57.83,107.09,CHN
57.83,107.55,CHN
57.83,108.01,CHN
57.83,108.47,CHN
57.82,108.93,CHN
57.81,109.39,CHN
57.8,109.85,CHN
57.79,110.31,CHN
57.78,110.77,CHN
57.77,111.23,CHN
57.75,111.69,CHN
57.74,112.15,CHN
57.72,112.61,CHN
57.7,113.07,CHN
57.68,113.52,CHN
57.66,113.98,CHN
57.64,114.44,CHN
57.62,114.89,CHN
57.59,115.35,CHN
57.56,115.81,CHN
57.53,116.26,CHN
57.51,116.72,CHN
57.47,117.17,CHN
57.44,117.62,CHN
57.41,118.07,CHN
57.37,118.53,CHN
57.34,118.98,CHN
57.3,119.43,CHN
57.26,119.88,CHN
57.22,120.32,CHN
57.18,120.77,CHN
57.13,121.22,CHN
57.09,121.66,CHN
57.04,122.11,CHN
56.99,122.55,CHN
56.95,123,CHN
56.9,123.44,CHN
56.84,123.88,CHN
56.79,124.32,CHN
56.74,124.76,CHN
56.68,125.19,CHN
56.62,125.63,CHN
56.57,126.07,CHN
56.51,126.5,CHN
56.45,126.93,CHN
56.38,127.36,CHN
56.32,127.8,CHN
56.26,128.22,CHN
56.19,128.65,CHN
56.12,129.08,CHN
56.05,129.51,CHN
55.98,129.93,CHN
55.91,130.35,CHN
55.84,130.77,CHN
55.77,131.19,CHN
55.69,131.61,CHN
55.62,132.03,CHN
55.54,132.45,CHN
55.46,132.86,CHN
55.38,133.27,CHN
55.3,133.69,CHN
55.22,134.1,CHN
55.13,134.5,CHN
55.05,134.91,CHN
54.96,135.32,CHN
54.88,135.72,CHN
54.79,136.12,CHN
54.7,136.52,CHN
54.61,136.92,CHN
54.52,137.32,CHN
54.42,137.72,CHN
54.33,138.11,CHN
54.23,138.51,CHN
54.14,138.9,CHN
54.04,139.29,CHN
53.94,139.68,CHN
53.84,140.06,CHN
53.74,140.45,CHN
53.64,140.83,CHN
53.54,141.21,CHN
50.6,62.59,CHN
50.73,62.93,CHN
50.86,63.27,CHN
50.99,63.61,CHN
51.12,63.95,CHN
51.25,64.3,CHN
51.37,64.64,CHN
51.5,64.99,CHN
51.62,65.34,CHN
51.74,65.69,CHN
51.87,66.04,CHN
51.99,66.4,CHN
52.11,66.75,CHN
52.23,67.11,CHN
52.35,67.47,CHN
52.46,67.83,CHN
52.58,68.19,CHN
52.7,68.56,CHN
52.81,68.93,CHN
52.92,69.29,CHN
53.03,69.66,CHN
53.15,70.04,CHN
53.26,70.41,CHN
53.36,70.78,CHN
53.47,71.16,CHN
53.58,71.54,CHN
53.68,71.92,CHN
53.79,72.3,CHN
53.89,72.69,CHN
53.99,73.07,CHN
54.1,73.46,CHN
54.2,73.85,CHN
54.29,74.24,CHN
54.39,74.63,CHN
54.49,75.02,CHN
54.58,75.42,CHN
54.68,75.81,CHN
54.77,76.21,CHN
54.86,76.61,CHN
54.95,77.01,CHN
55.04,77.42,CHN
55.13,77.82,CHN
55.22,78.23,CHN
55.3,78.64,CHN
55.39,79.05,CHN
55.47,79.46,CHN
55.56,79.87,CHN
55.64,80.28,CHN
55.72,80.7,CHN
55.79,81.12,CHN
55.87,81.53,CHN
55.95,81.95,CHN
56.02,82.37,CHN
56.1,82.8,CHN
56.17,83.22,CHN
56.24,83.65,CHN
56.31,84.07,CHN
56.38,84.5,CHN
56.45,84.93,CHN
56.51,85.36,CHN
56.58,85.79,CHN
56.64,86.23,CHN
56.7,86.66,CHN
56.76,87.1,CHN
56.82,87.53,CHN
56.88,87.97,CHN
56.94,88.41,CHN
56.99,88.85,CHN
57.05,89.29,CHN
57.1,89.73,CHN
57.15,90.18,CHN
57.2,90.62,CHN
57.25,91.07,CHN
57.3,91.51,CHN
57.34,91.96,CHN
57.39,92.41,CHN
57.43,92.86,CHN
57.47,93.31,CHN
57.51,93.76,CHN
57.55,94.21,CHN
57.59,94.66,CHN
57.63,95.12,CHN
57.66,95.57,CHN
57.69,96.03,CHN
57.73,96.48,CHN
57.76,96.94,CHN
57.79,97.39,CHN
57.81,97.85,CHN
57.84,98.31,CHN
57.87,98.77,CHN
57.89,99.23,CHN
57.91,99.69,CHN
57.93,100.15,CHN
57.95,100.61,CHN
57.97,101.07,CHN
57.99,101.53,CHN
58,101.99,CHN
58.02,102.46,CHN
58.03,102.92,CHN
58.04,103.38,CHN
58.05,103.84,CHN
58.06,104.31,CHN
58.07,104.77,CHN
58.07,105.23,CHN
58.08,105.7,CHN
58.08,106.16,CHN
58.08,106.62,CHN
58.08,107.09,CHN
58.08,107.55,CHN
58.07,108.01,CHN
58.07,108.48,CHN
58.06,108.94,CHN
58.06,109.4,CHN
58.05,109.87,CHN
58.04,110.33,CHN
58.03,110.79,CHN
58.01,111.26,CHN
58,111.72,CHN
57.98,112.18,CHN
57.97,112.64,CHN
57.95,113.1,CHN
57.93,113.56,CHN
57.91,114.02,CHN
57.88,114.48,CHN
57.86,114.94,CHN
57.83,115.4,CHN
57.81,115.86,CHN
57.78,116.32,CHN
57.75,116.77,CHN
57.72,117.23,CHN
57.69,117.68,CHN
57.65,118.14,CHN
57.62,118.59,CHN
57.58,119.05,CHN
57.54,119.5,CHN
57.5,119.95,CHN
57.46,120.4,CHN
57.42,120.85,CHN
57.37,121.3,CHN
57.33,121.75,CHN
57.28,122.19,CHN
57.24,122.64,CHN
57.19,123.09,CHN
57.14,123.53,CHN
57.08,123.97,CHN
57.03,124.42,CHN
56.98,124.86,CHN
56.92,125.3,CHN
56.86,125.74,CHN
56.81,126.17,CHN
56.75,126.61,CHN
56.69,127.04,CHN
56.62,127.48,CHN
56.56,127.91,CHN
56.49,128.34,CHN
56.43,128.77,CHN
56.36,129.2,CHN
56.29,129.63,CHN
56.22,130.06,CHN
56.15,130.48,CHN
56.08,130.9,CHN
56,131.33,CHN
55.93,131.75,CHN
55.85,132.17,CHN
55.77,132.58,CHN
55.7,133,CHN
55.62,133.42,CHN
55.53,133.83,CHN
55.45,134.24,CHN
55.37,134.65,CHN
55.28,135.06,CHN
55.2,135.47,CHN
55.11,135.87,CHN
55.02,136.28,CHN
54.93,136.68,CHN
54.84,137.08,CHN
54.75,137.48,CHN
54.65,137.88,CHN
54.56,138.28,CHN
54.46,138.67,CHN
54.37,139.06,CHN
54.27,139.46,CHN
54.17,139.85,CHN
54.07,140.23,CHN
53.97,140.62,CHN
53.86,141.01,CHN
53.76,141.39,CHN
50.81,62.39,CHN
50.95,62.72,CHN
51.08,63.06,CHN
51.21,63.4,CHN
51.33,63.75,CHN
51.46,64.09,CHN
51.59,64.44,CHN
51.71,64.79,CHN
51.84,65.14,CHN
51.96,65.49,CHN
52.09,65.84,CHN
52.21,66.2,CHN
52.33,66.56,CHN
52.45,66.92,CHN
52.57,67.28,CHN
52.68,67.64,CHN
52.8,68,CHN
52.92,68.37,CHN
53.03,68.74,CHN
53.14,69.11,CHN
53.26,69.48,CHN
53.37,69.85,CHN
53.48,70.23,CHN
53.59,70.6,CHN
53.7,70.98,CHN
53.8,71.36,CHN
53.91,71.74,CHN
54.01,72.13,CHN
54.12,72.51,CHN
54.22,72.9,CHN
54.32,73.29,CHN
54.42,73.68,CHN
54.52,74.07,CHN
54.62,74.46,CHN
54.72,74.86,CHN
54.81,75.25,CHN
54.91,75.65,CHN
