x,y,human20_585
36.77,114.76,561191.0228
36.75,115.07,334283.4758
36.72,115.38,682136.0888
36.69,115.69,465913.3834
36.67,116,365272.0749
36.64,116.3,277175.9529
36.61,116.61,1785002.141
36.58,116.92,1880122.045
36.54,117.23,632061.5
36.51,117.53,567361.4798
36.48,117.84,527873.1315
36.44,118.14,366698.6168
36.41,118.45,553923.6434
36.37,118.76,419506.6311
36.33,119.06,558255.8265
36.3,119.36,475397.2196
36.26,119.67,572361.3894
36.22,119.97,
36.17,120.28,
36.13,120.58,
36.09,120.88,
36.05,121.18,
36,121.49,
35.96,121.79,
35.91,122.09,
35.86,122.39,
35.81,122.69,
35.76,122.99,
35.71,123.29,
35.66,123.59,
35.61,123.88,
35.56,124.18,
35.5,124.48,
35.45,124.77,
35.39,125.07,
35.34,125.37,
35.28,125.66,
35.22,125.96,
35.16,126.25,
35.1,126.54,1212387.086
35.04,126.84,397025.4313
34.98,127.13,181880.8302
34.92,127.42,
34.85,127.71,
34.79,128,
34.72,128.29,
34.66,128.58,
34.59,128.87,
34.52,129.16,
34.45,129.45,
34.39,129.74,
34.32,130.02,
34.24,130.31,
34.17,130.6,
34.1,130.88,0
32.09,75.23,0
32.18,75.5,0
32.28,75.77,0
32.37,76.03,0
32.46,76.3,0
32.55,76.57,0
32.64,76.85,0
32.73,77.12,0
32.82,77.39,0
32.91,77.66,0
32.99,77.94,0
33.08,78.21,0
33.17,78.49,0
33.25,78.76,0
33.33,79.04,0
33.42,79.32,0
33.5,79.59,0
33.58,79.87,0
33.66,80.15,0
33.74,80.43,0
33.82,80.71,0
33.9,80.99,0
33.98,81.28,0
34.06,81.56,0
34.13,81.84,0
34.21,82.13,0
34.28,82.41,0
34.35,82.7,0
34.43,82.98,0
34.5,83.27,0
34.57,83.56,0
34.64,83.84,0
34.71,84.13,0
34.78,84.42,0
34.85,84.71,0
34.91,85,0
34.98,85.29,0
35.04,85.58,0
35.11,85.88,0
35.17,86.17,0
35.24,86.46,0
35.3,86.75,0
35.36,87.05,0
35.42,87.34,0
35.48,87.64,0
35.54,87.93,0
35.59,88.23,0
35.65,88.53,0
35.7,88.83,0
35.76,89.12,0
35.81,89.42,0
35.87,89.72,0
35.92,90.02,0
35.97,90.32,0
36.02,90.62,0
36.07,90.92,0
36.12,91.22,0
36.16,91.52,0
36.21,91.83,0
36.26,92.13,45.84936277
36.3,92.43,207.0941438
36.35,92.73,0
36.39,93.04,0
36.43,93.34,10.72906501
36.47,93.65,187.0895144
36.51,93.95,2690.088685
36.55,94.26,4169.116132
36.59,94.56,3214.890019
36.63,94.87,3781.720171
36.66,95.18,2918.365265
36.7,95.48,672.3706321
36.73,95.79,0
36.77,96.1,0
36.8,96.4,0
36.83,96.71,0
36.86,97.02,195.428696
36.89,97.33,1622.036542
36.92,97.64,2263.289967
36.95,97.95,5614.341052
36.98,98.26,6768.45967
37,98.57,10142.12626
37.03,98.88,5999.788862
37.05,99.19,2262.437726
37.07,99.5,2867.456643
37.1,99.81,2432.270734
37.12,100.12,8083.141851
37.14,100.43,4222.036838
37.16,100.74,6633.083843
37.17,101.05,20327.97252
37.19,101.36,43360.3523
37.21,101.68,36795.73421
37.22,101.99,6282.808498
37.24,102.3,25783.81438
37.25,102.61,82448.06532
37.26,102.92,51581.69054
37.28,103.24,74472.69456
37.29,103.55,30851.95624
37.3,103.86,21012.49167
37.3,104.18,8313.59422
37.31,104.49,6718.73137
37.32,104.8,56121.66916
37.32,105.11,278376.3747
37.33,105.43,178402.5641
37.33,105.74,52545.99375
37.34,106.05,91776.28124
37.34,106.37,21855.03648
37.34,106.68,13295.83124
37.34,106.99,17958.16734
37.34,107.31,59508.26533
37.34,107.62,35136.11339
37.33,107.93,40061.4692
37.33,108.25,36440.72713
37.32,108.56,40521.2303
37.32,108.87,19766.61488
37.31,109.18,30013.54877
37.3,109.5,31552.96291
37.29,109.81,51965.17147
37.28,110.12,109076.8489
37.27,110.43,131705.9101
37.26,110.75,223394.6457
37.25,111.06,161748.8775
37.23,111.37,110871.7802
37.22,111.68,520342.4962
37.2,112,451468.5207
37.19,112.31,248228.3659
37.17,112.62,55987.49911
37.15,112.93,28320.11915
37.13,113.24,63095.74675
37.11,113.55,87276.3869
37.09,113.86,96133.1371
37.07,114.17,768756.2875
37.04,114.48,789955.2385
37.02,114.79,651152.6785
36.99,115.1,453258.6247
36.97,115.41,503990.979
36.94,115.72,503558.4254
36.91,116.03,415368.801
36.88,116.34,375467.0597
36.85,116.65,290080.583
36.82,116.96,621526.3609
36.79,117.27,507055.2166
36.76,117.57,761085.4492
36.72,117.88,1374343.003
36.69,118.19,848746.5509
36.65,118.49,480881.7016
36.62,118.8,1229985.525
36.58,119.11,689049.7211
36.54,119.41,301931.9418
36.5,119.72,294293.6529
36.46,120.02,381375.8812
36.42,120.33,357433.1263
36.38,120.63,
36.33,120.94,
36.29,121.24,
36.25,121.54,
36.2,121.84,
36.15,122.15,
36.1,122.45,
36.06,122.75,
36.01,123.05,
35.96,123.35,
35.9,123.65,
35.85,123.95,
35.8,124.25,
35.75,124.55,
35.69,124.84,
35.63,125.14,
35.58,125.44,
35.52,125.73,
35.46,126.03,
35.4,126.32,
35.34,126.62,64295.21828
35.28,126.91,40639.09682
35.22,127.21,46477.49275
35.16,127.5,62724.20321
35.09,127.79,
35.03,128.08,
34.96,128.37,
34.9,128.67,
34.83,128.96,
34.76,129.24,
34.69,129.53,
34.62,129.82,
34.55,130.11,
34.48,130.4,
34.41,130.68,
34.34,130.97,0
32.32,75.12,0
32.41,75.39,0
32.5,75.66,0
32.6,75.93,0
32.69,76.2,0
32.78,76.47,0
32.87,76.74,0
32.96,77.01,0
33.05,77.28,0
33.14,77.56,0
33.22,77.83,0
33.31,78.11,0
33.4,78.38,0
33.48,78.66,0
33.57,78.94,0
33.65,79.22,0
33.73,79.5,0
33.81,79.77,0
33.9,80.06,0
33.98,80.34,0
34.06,80.62,0
34.13,80.9,0
34.21,81.18,0
34.29,81.47,0
34.37,81.75,0
34.44,82.04,0
34.52,82.32,0
34.59,82.61,0
34.66,82.89,0
34.74,83.18,0
34.81,83.47,0
34.88,83.76,0
34.95,84.05,0
35.02,84.34,0
35.08,84.63,0
35.15,84.92,0
35.22,85.21,0
35.28,85.5,0
35.35,85.8,0
35.41,86.09,0
35.47,86.38,0
35.54,86.68,0
35.6,86.97,0
35.66,87.27,0
35.72,87.57,0
35.78,87.86,0
35.83,88.16,0
35.89,88.46,0
35.95,88.76,0
36,89.06,0
36.06,89.36,0
36.11,89.66,0
36.16,89.96,0
36.21,90.26,0
36.26,90.56,0
36.31,90.86,0
36.36,91.16,3.18800099
36.41,91.47,174.9227395
36.46,91.77,245.794462
36.5,92.07,338.8409157
36.55,92.38,108.4486276
36.59,92.68,23.59965188
36.63,92.99,88.78693255
36.68,93.29,297.5901945
36.72,93.6,297.7732354
36.76,93.9,85.23127625
36.8,94.21,0
36.83,94.52,0
36.87,94.82,0
36.91,95.13,522.1789064
36.94,95.44,89.69984811
36.98,95.75,0
37.01,96.06,0
37.05,96.36,0
37.08,96.67,405.5496199
37.11,96.98,6351.553845
37.14,97.29,14450.12552
37.17,97.6,618.8152917
37.2,97.91,1802.121588
37.22,98.22,2780.474556
37.25,98.53,2472.529756
37.27,98.85,8004.102792
37.3,99.16,1746.749863
37.32,99.47,2761.371104
37.34,99.78,4634.959833
37.36,100.09,1727.441135
37.39,100.41,3958.889196
37.4,100.72,2694.228424
37.42,101.03,6821.724661
37.44,101.34,40646.46903
37.46,101.66,16042.72449
37.47,101.97,6757.556806
37.49,102.28,40470.69529
37.5,102.6,134922.7035
37.51,102.91,88456.12967
37.52,103.22,36053.1202
37.54,103.54,33270.63732
37.54,103.85,2134.81077
37.55,104.17,1086.827707
37.56,104.48,494.5770411
37.57,104.79,8084.24001
37.57,105.11,32495.95977
37.58,105.42,33415.922
37.58,105.74,50207.36633
37.58,106.05,108668.3412
37.59,106.36,10225.96384
37.59,106.68,6156.924665
37.59,106.99,19924.46305
37.59,107.31,93627.31318
37.58,107.62,48621.79717
37.58,107.94,14416.36958
37.58,108.25,27982.3817
37.57,108.57,187576.5635
37.57,108.88,30431.80172
37.56,109.19,32783.30556
37.55,109.51,47044.03617
37.54,109.82,113976.8143
37.53,110.14,159603.3468
37.52,110.45,121848.5665
37.51,110.76,294343.7491
37.5,111.08,150397.663
37.48,111.39,35347.97369
37.47,111.7,196091.3546
37.45,112.02,559448.3208
37.44,112.33,462941.5053
37.42,112.64,85527.77854
37.4,112.95,16790.65022
37.38,113.27,66228.35191
37.36,113.58,79981.7649
37.34,113.89,65273.0516
37.32,114.2,296417.5035
37.29,114.51,559453.51
37.27,114.83,339052.0751
37.24,115.14,415289.4401
37.22,115.45,378909.0251
37.19,115.76,516229.9067
37.16,116.07,232926.0118
37.13,116.38,428755.1332
37.1,116.69,450214.0885
37.07,117,324358.7524
37.04,117.31,348772.1958
37,117.62,471179.9698
36.97,117.92,665085.607
36.94,118.23,495114.6282
36.9,118.54,757771.9893
36.86,118.85,
36.82,119.15,443444.7903
36.79,119.46,314035.1389
36.75,119.77,544265.6394
36.71,120.07,369243.9959
36.66,120.38,297710.554
36.62,120.68,
36.58,120.99,
36.53,121.29,
36.49,121.6,
36.44,121.9,
36.4,122.2,
36.35,122.51,
36.3,122.81,
36.25,123.11,
36.2,123.41,
36.15,123.71,
36.09,124.01,
36.04,124.31,
35.99,124.61,
35.93,124.91,
35.88,125.21,
35.82,125.51,
35.76,125.8,
35.7,126.1,
35.64,126.4,
35.58,126.69,113055.8322
35.52,126.99,47824.21259
35.46,127.28,50476.23876
35.4,127.58,34234.86203
35.33,127.87,89793.10784
35.27,128.16,188813.2565
35.2,128.46,
35.13,128.75,
35.07,129.04,
35,129.33,
34.93,129.62,
34.86,129.91,
34.79,130.2,
34.72,130.48,
34.64,130.77,
34.57,131.06,0
32.54,75.01,0
32.64,75.28,0
32.73,75.54,0
32.82,75.82,0
32.92,76.09,0
33.01,76.36,0
33.1,76.63,0
33.19,76.9,0
33.28,77.18,0
33.37,77.45,0
33.45,77.73,0
33.54,78,0
33.63,78.28,0
33.71,78.56,0
33.8,78.84,0
33.88,79.12,0
33.96,79.4,0
34.05,79.68,0
34.13,79.96,0
34.21,80.24,0
34.29,80.52,0
34.37,80.8,0
34.45,81.09,0
34.52,81.37,0
34.6,81.66,0
34.68,81.94,0
34.75,82.23,0
34.83,82.52,0
34.9,82.81,0
34.97,83.09,0
35.04,83.38,0
35.11,83.67,0
35.18,83.96,0
35.25,84.25,0
35.32,84.55,0
35.39,84.84,0
35.46,85.13,0
35.52,85.42,0
35.59,85.72,0
35.65,86.01,0
35.71,86.31,0
35.78,86.6,0
35.84,86.9,0
35.9,87.2,0
35.96,87.49,0
36.02,87.79,0
36.08,88.09,0
36.13,88.39,0
36.19,88.69,0
36.24,88.99,0
36.3,89.29,0
36.35,89.59,0
36.4,89.89,0
36.46,90.19,0
36.51,90.5,0
36.56,90.8,0
36.6,91.1,43.33347939
36.65,91.41,274.0366725
36.7,91.71,208.2790524
36.75,92.02,168.4666941
36.79,92.32,260.5719981
36.83,92.63,343.7802571
36.88,92.93,351.6871903
36.92,93.24,281.9401345
36.96,93.55,29.55078065
37,93.85,0
37.04,94.16,0
37.08,94.47,0
37.12,94.78,0
37.16,95.09,5.3010565
37.19,95.39,1432.26253
37.23,95.7,5.36787018
37.26,96.01,22.85063038
37.29,96.32,370.4438269
37.32,96.63,966.5839813
37.36,96.94,14275.28176
37.39,97.26,29687.65021
37.41,97.57,3378.820527
37.44,97.88,547.4678166
37.47,98.19,400.4064608
37.5,98.5,1486.813489
37.52,98.81,1588.087745
37.55,99.13,847.4064786
37.57,99.44,1858.176618
37.59,99.75,2546.631116
37.61,100.07,2042.974083
37.63,100.38,2868.606132
37.65,100.69,2553.600803
37.67,101.01,2019.233044
37.69,101.32,505.9609142
37.71,101.64,2524.077864
37.72,101.95,20865.7701
37.74,102.26,160499.138
37.75,102.58,372681.7848
37.76,102.89,10392.7294
37.77,103.21,1534.033216
37.78,103.52,596.978551
37.79,103.84,54.97561838
37.8,104.15,130.2136269
37.81,104.47,533.0586264
37.82,104.79,723.0297413
37.82,105.1,1478.952127
37.83,105.42,1450.373053
37.83,105.73,134874.788
37.83,106.05,538995.93
37.84,106.36,23315.43077
37.84,106.68,7195.538785
37.84,106.99,18080.84296
37.84,107.31,39703.29849
37.83,107.63,10492.66825
37.83,107.94,5892.352287
37.83,108.26,4164.478257
37.82,108.57,11999.75753
37.82,108.89,39281.23355
37.81,109.2,77787.93771
37.8,109.52,57348.06877
37.79,109.83,78141.6762
37.78,110.15,103400.1172
37.77,110.46,114028.418
37.76,110.78,309462.6931
37.75,111.09,75230.93174
37.73,111.41,8869.776963
37.72,111.72,39766.71019
37.7,112.04,196898.223
37.68,112.35,3580659.089
37.67,112.66,245564.5956
37.65,112.98,27643.36947
37.63,113.29,385296.6661
37.61,113.61,164960.6004
37.59,113.92,78087.86297
37.56,114.23,416166.5512
37.54,114.54,711036.5774
37.52,114.86,512116.4911
37.49,115.17,347138.2374
37.46,115.48,320816.6552
37.44,115.79,306062.2514
37.41,116.1,845471.6863
37.38,116.42,335509.2341
37.35,116.73,292039.7758
37.32,117.04,423165.4873
37.28,117.35,366502.6394
37.25,117.66,550313.513
37.22,117.97,288150.471
37.18,118.28,292047.3837
37.15,118.59,
37.11,118.89,
37.07,119.2,
37.03,119.51,
36.99,119.82,234127.3265
36.95,120.13,204245.5598
36.91,120.43,721982.3291
36.87,120.74,203038.615
36.82,121.04,
36.78,121.35,
36.73,121.65,
36.69,121.96,
36.64,122.26,
36.59,122.57,
36.54,122.87,
36.49,123.17,
36.44,123.48,
36.39,123.78,
36.34,124.08,
36.28,124.38,
36.23,124.68,
36.17,124.98,
36.12,125.28,
36.06,125.58,
36,125.88,
35.94,126.17,
35.88,126.47,
35.82,126.77,735508.1926
35.76,127.06,144577.5493
35.7,127.36,25578.76801
35.63,127.65,47256.98778
35.57,127.95,35811.40221
35.51,128.24,92022.96319
35.44,128.54,147194.6626
35.37,128.83,402576.1262
35.3,129.12,
35.24,129.41,
35.17,129.7,
35.1,129.99,
35.03,130.28,
34.95,130.57,
34.88,130.86,
34.81,131.15,0
32.77,74.89,0
32.86,75.16,0
32.96,75.43,0
33.05,75.7,0
33.14,75.98,0
33.24,76.25,0
33.33,76.52,0
33.42,76.8,0
33.51,77.07,0
33.6,77.35,0
33.68,77.62,0
33.77,77.9,0
33.86,78.18,0
33.94,78.46,0
34.03,78.74,0
34.11,79.02,0
34.2,79.3,0
34.28,79.58,0
34.36,79.86,0
34.44,80.14,0
34.52,80.42,0
34.6,80.71,0
34.68,80.99,0
34.76,81.28,0
34.84,81.57,0
34.91,81.85,0
34.99,82.14,0
35.06,82.43,0
35.14,82.72,0
35.21,83.01,0
35.28,83.3,0
35.35,83.59,0
35.42,83.88,0
35.49,84.17,0
35.56,84.46,0
35.63,84.76,0
35.7,85.05,0
35.76,85.34,0
35.83,85.64,0
35.89,85.93,0
35.95,86.23,0
36.02,86.53,0
36.08,86.82,0
36.14,87.12,0
36.2,87.42,0
36.26,87.72,0
36.32,88.02,0
36.37,88.32,0
36.43,88.62,0
36.49,88.92,0
36.54,89.22,0
36.59,89.52,0
36.65,89.83,0
36.7,90.13,0
36.75,90.43,0
36.8,90.74,0
36.85,91.04,0.88291629
36.9,91.35,0
36.94,91.65,0
36.99,91.96,0
37.04,92.26,5.795011747
37.08,92.57,102.9851192
37.12,92.88,219.9973161
37.17,93.19,11.16708124
37.21,93.49,0
37.25,93.8,0
37.29,94.11,0
37.33,94.42,0
37.36,94.73,0
37.4,95.04,37.8234702
37.44,95.35,1120.952929
37.47,95.66,1619.887441
37.51,95.97,1191.471033
37.54,96.28,629.535081
37.57,96.59,653.0199667
37.6,96.91,7016.259943
37.63,97.22,3573.287146
37.66,97.53,0
37.69,97.84,0
37.72,98.16,0
37.74,98.47,224.3711244
37.77,98.78,2982.099401
37.79,99.1,3095.337816
37.82,99.41,1659.801972
37.84,99.73,2227.32061
37.86,100.04,10657.52243
37.88,100.35,1954.563099
37.9,100.67,7440.756898
37.92,100.98,5046.007194
37.94,101.3,9506.18354
37.95,101.62,23751.95037
37.97,101.93,17291.61126
37.98,102.25,117102.2464
38,102.56,167543.1658
38.01,102.88,7868.55219
38.02,103.2,2802.992097
38.03,103.51,50.61559836
38.04,103.83,23.69705122
38.05,104.14,61.52187454
38.06,104.46,214.0740519
38.07,104.78,1217.723977
38.07,105.09,1238.152559
38.08,105.41,2024.519697
38.08,105.73,46907.48139
38.08,106.04,305329.9552
38.09,106.36,34493.63919
38.09,106.68,7222.188438
38.09,107,8921.020289
38.08,107.31,15070.01638
38.08,107.63,4005.393325
38.08,107.95,1382.835631
38.08,108.26,3603.464708
38.07,108.58,8155.268375
38.06,108.9,18211.66426
38.06,109.21,69136.68342
38.05,109.53,320290.538
38.04,109.85,28331.15467
38.03,110.16,71309.6461
38.02,110.48,62875.4512
38.01,110.79,59013.11597
37.99,111.11,43048.36773
37.98,111.43,78641.09068
37.97,111.74,48919.25244
37.95,112.06,97917.59811
37.93,112.37,460749.4288
37.92,112.69,66160.06149
37.9,113,200430.0189
37.88,113.32,637026.7947
37.86,113.63,129054.8882
37.83,113.95,283967.0758
37.81,114.26,840049.1435
37.79,114.58,612235.4973
37.76,114.89,708170.9896
37.74,115.2,314973.135
37.71,115.52,611721.1472
37.68,115.83,331961.682
37.65,116.14,386854.534
37.63,116.45,420977.1991
37.59,116.77,432685.8611
37.56,117.08,381586.2847
37.53,117.39,463429.4447
37.5,117.7,304386.7609
37.46,118.01,303463.9337
37.43,118.32,650114.657
37.39,118.63,
37.35,118.94,
37.32,119.25,
37.28,119.56,
37.24,119.87,
37.2,120.18,368092.3046
37.15,120.48,283643.2925
37.11,120.79,181430.3443
37.07,121.1,164055.8774
37.02,121.41,154158.8769
36.98,121.71,
36.93,122.02,
36.88,122.32,
36.84,122.63,
36.79,122.93,
36.74,123.24,
36.68,123.54,
36.63,123.84,
36.58,124.15,
36.53,124.45,
36.47,124.75,
36.42,125.05,
36.36,125.35,
36.3,125.65,
36.24,125.95,
36.18,126.25,
36.12,126.55,
36.06,126.84,235340.7151
36,127.14,59190.84044
35.94,127.44,29612.83401
35.87,127.73,71157.61463
35.81,128.03,62057.01401
35.74,128.32,1941348.183
35.68,128.62,220658.7658
35.61,128.91,154826.7751
35.54,129.2,
35.47,129.5,
35.4,129.79,
35.33,130.08,
35.26,130.37,
35.19,130.66,
35.12,130.95,
35.04,131.24,0
33,74.78,0
33.09,75.05,0
33.19,75.32,0
33.28,75.59,0
33.37,75.87,0
33.46,76.14,0
33.56,76.41,0
33.65,76.69,0
33.74,76.96,0
33.83,77.24,0
33.91,77.52,0
34,77.79,0
34.09,78.07,0
34.18,78.35,0
34.26,78.63,0
34.35,78.91,0
34.43,79.19,0
34.51,79.48,0
34.59,79.76,0
34.68,80.04,0
34.76,80.33,0
34.84,80.61,0
34.92,80.9,0
34.99,81.18,0
35.07,81.47,0
35.15,81.76,0
35.22,82.05,0
35.3,82.34,0
35.37,82.63,0
35.45,82.92,0
35.52,83.21,0
35.59,83.5,0
35.66,83.79,0
35.73,84.08,0
35.8,84.38,0
35.87,84.67,0
35.93,84.97,0
36,85.26,0
36.07,85.56,0
36.13,85.85,0
36.19,86.15,0
36.26,86.45,0
36.32,86.75,0
36.38,87.05,0
36.44,87.35,0
36.5,87.65,0
36.56,87.95,0
36.62,88.25,0
36.67,88.55,0
36.73,88.85,0
36.78,89.15,0
36.84,89.46,0
36.89,89.76,0
36.94,90.07,0
36.99,90.37,16.56579451
37.04,90.68,8.84428293
37.09,90.98,11.54104101
37.14,91.29,41.94945378
37.19,91.59,62.80168096
37.23,91.9,909.2318976
37.28,92.21,892.6458026
37.32,92.52,0
37.37,92.82,0
37.41,93.13,0
37.45,93.44,0
37.49,93.75,0
37.53,94.06,0
37.57,94.37,0
37.61,94.68,0
37.65,94.99,452.6227266
37.68,95.31,718.4789999
37.72,95.62,607.2708967
37.75,95.93,645.7429964
37.79,96.24,526.4919229
37.82,96.55,33.92194457
37.85,96.87,0
37.88,97.18,0
37.91,97.49,0
37.94,97.81,0
37.97,98.12,0
37.99,98.44,0
38.02,98.75,2460.201494
38.04,99.07,2619.217025
38.07,99.38,1638.787544
38.09,99.7,1842.098523
38.11,100.01,15754.87063
38.13,100.33,2900.573381
38.15,100.65,21992.99087
38.17,100.96,13595.20073
38.19,101.28,17643.72689
38.2,101.6,32226.03951
38.22,101.91,63367.9031
38.23,102.23,40997.22579
38.25,102.55,15362.06991
38.26,102.86,9883.24466
38.27,103.18,3335.005047
38.28,103.5,42.85107342
38.29,103.82,68.41730939
38.3,104.13,75.77503644
38.31,104.45,75.41885219
38.32,104.77,3494.029677
38.32,105.09,5197.917798
38.33,105.41,2063.849897
38.33,105.72,79805.51113
38.33,106.04,1597034.578
38.33,106.36,52439.18769
38.34,106.68,2286.709735
38.34,107,2814.072854
38.33,107.31,3046.118981
38.33,107.63,1378.072942
38.33,107.95,1431.069579
38.32,108.27,3552.824078
38.32,108.59,9032.030468
38.31,108.9,16109.59101
38.31,109.22,56786.98752
38.3,109.54,133387.6677
38.29,109.86,20120.01153
38.28,110.17,25029.57689
38.27,110.49,18349.95983
38.26,110.81,96182.60392
38.24,111.13,50234.51605
38.23,111.44,148156.7998
38.21,111.76,94760.60104
38.2,112.08,18152.1221
38.18,112.39,159014.0961
38.16,112.71,99329.70944
38.14,113.03,95057.04874
38.13,113.34,87860.83574
38.1,113.66,107207.6138
38.08,113.98,389087.8865
38.06,114.29,3238948.226
38.04,114.61,939358.011
38.01,114.92,656791.1844
37.99,115.24,397328.4603
37.96,115.55,344170.4928
37.93,115.86,406071.951
37.9,116.18,508918.4591
37.87,116.49,312030.3257
37.84,116.8,378736.1962
37.81,117.12,541047.1877
37.78,117.43,276359.4894
37.74,117.74,148828.63
37.71,118.06,152224.6118
37.67,118.37,121866.9201
37.64,118.68,
37.6,118.99,
37.56,119.3,
37.52,119.61,
37.48,119.92,
37.44,120.23,479925.0219
37.4,120.54,252648.3115
37.36,120.85,282941.4984
37.31,121.16,
37.27,121.46,
37.22,121.77,376410.3534
37.18,122.08,234127.441
37.13,122.38,
37.08,122.69,
37.03,123,
36.98,123.3,
36.93,123.6,
36.88,123.91,
36.82,124.21,
36.77,124.52,
36.71,124.82,
36.66,125.12,
36.6,125.42,
36.54,125.72,
36.48,126.02,
36.42,126.32,
36.36,126.62,62788.42509
36.3,126.92,243712.0479
36.24,127.22,1356877.775
36.18,127.52,47788.90558
36.11,127.81,78541.73844
36.05,128.11,316408.0858
35.98,128.41,575144.0536
35.92,128.7,122520.4069
35.85,129,188646.9833
35.78,129.29,
35.71,129.58,
35.64,129.88,
35.57,130.17,
35.5,130.46,
35.43,130.75,
35.35,131.04,
35.28,131.33,0
33.22,74.67,0
33.32,74.94,0
33.41,75.21,0
33.51,75.48,0
33.6,75.75,0
33.69,76.03,0
33.78,76.3,0
33.88,76.58,0
33.97,76.86,0
34.06,77.13,0
34.14,77.41,0
34.23,77.69,0
34.32,77.97,0
34.41,78.25,0
34.49,78.53,0
34.58,78.81,0
34.66,79.09,0
34.75,79.38,0
34.83,79.66,0
34.91,79.94,0
34.99,80.23,0
35.07,80.52,0
35.15,80.8,0
35.23,81.09,0
35.31,81.38,0
35.38,81.67,0
35.46,81.96,0
35.53,82.25,0
35.61,82.54,0
35.68,82.83,0
35.76,83.12,0
35.83,83.41,0
35.9,83.7,0
35.97,84,0
36.04,84.29,0
36.11,84.59,0
36.17,84.88,0
36.24,85.18,0
36.31,85.48,0
36.37,85.77,0
36.43,86.07,0
36.5,86.37,0
36.56,86.67,0
36.62,86.97,0
36.68,87.27,0
36.74,87.57,0
36.8,87.87,0
36.86,88.18,0
36.91,88.48,0
36.97,88.78,0
37.03,89.09,0
37.08,89.39,0
37.13,89.7,0
37.18,90,16.49937331
37.24,90.31,86.20140132
37.29,90.61,91.12361754
37.34,90.92,347.845997
37.38,91.23,817.2851072
37.43,91.53,2111.268091
37.48,91.84,2132.627707
37.52,92.15,1373.732587
37.57,92.46,0.01741102
37.61,92.77,0
37.66,93.08,36.96584002
37.7,93.39,71.7050961
37.74,93.7,82.10942162
37.78,94.01,302.335614
37.82,94.32,459.4234168
37.86,94.63,548.2218006
37.89,94.95,547.4344273
37.93,95.26,428.8646825
37.97,95.57,319.2020683
38,95.89,32.14011502
38.03,96.2,0
38.07,96.51,0
38.1,96.83,0
38.13,97.14,0
38.16,97.46,0
38.19,97.77,0
38.21,98.09,0
38.24,98.4,10.28477734
38.27,98.72,46.21809655
38.29,99.04,943.1495707
38.31,99.35,732.6753154
38.34,99.67,539.025196
38.36,99.99,971.5093423
38.38,100.3,49910.20708
38.4,100.62,116029.8139
38.42,100.94,20783.59283
38.44,101.26,9545.928161
38.45,101.57,20981.85498
38.47,101.89,202010.1205
38.48,102.21,19831.13858
38.5,102.53,7179.552379
38.51,102.85,77879.82669
38.52,103.17,29024.17891
38.53,103.49,2718.798073
38.54,103.8,1339.553261
38.55,104.12,73.74999827
38.56,104.44,73.37638594
38.57,104.76,8190.601911
38.57,105.08,13972.10643
38.58,105.4,17303.15565
38.58,105.72,28962.40325
38.58,106.04,108161.085
38.58,106.36,62127.72793
38.59,106.68,5863.66447
38.58,107,10978.74431
38.58,107.32,12175.18618
38.58,107.64,3107.042037
38.58,107.95,1722.662427
38.57,108.27,11249.58939
38.57,108.59,19720.02408
38.56,108.91,7937.126672
38.56,109.23,16865.35702
38.55,109.55,24275.55751
38.54,109.87,20797.56731
38.53,110.19,13359.16032
38.52,110.51,17021.79872
38.51,110.83,77915.43229
38.49,111.14,63199.22005
38.48,111.46,30014.47332
38.46,111.78,56126.89931
38.45,112.1,32914.76494
38.43,112.42,257987.7603
38.41,112.73,214596.3598
38.39,113.05,75705.63572
38.37,113.37,45246.66586
38.35,113.69,82589.33827
38.33,114,320683.2434
38.31,114.32,634801.737
38.28,114.64,760102.8651
38.26,114.95,612527.2692
38.23,115.27,519821.65
38.21,115.58,397581.6536
38.18,115.9,395019.9127
38.15,116.22,444440.5152
38.12,116.53,767607.2936
38.09,116.84,367917.1763
38.06,117.16,290303.2785
38.02,117.47,138149.2586
37.99,117.79,
37.96,118.1,
37.92,118.41,
37.88,118.72,
37.85,119.04,
37.81,119.35,
37.77,119.66,
37.73,119.97,
37.69,120.28,
37.65,120.59,
37.6,120.9,
37.56,121.21,
37.51,121.52,
37.47,121.83,
37.42,122.14,
37.37,122.44,
37.32,122.75,
37.27,123.06,
37.22,123.36,
37.17,123.67,
37.12,123.97,
37.07,124.28,
37.01,124.58,
36.96,124.89,
36.9,125.19,
36.84,125.49,
36.78,125.79,
36.73,126.1,
36.67,126.4,123848.7909
36.61,126.7,209800.9692
36.54,127,333214.1337
36.48,127.3,714166.6724
36.42,127.6,40472.29462
36.35,127.89,97072.52642
36.29,128.19,115829.852
36.22,128.49,35119.27718
36.16,128.78,104842.1958
36.09,129.08,
36.02,129.37,
35.95,129.67,
35.88,129.96,
35.81,130.26,
35.74,130.55,
35.66,130.84,
35.59,131.13,
35.51,131.42,0
33.45,74.55,0
33.54,74.82,0
33.64,75.09,0
33.73,75.37,0
33.83,75.64,0
33.92,75.92,0
34.01,76.19,0
34.11,76.47,0
34.2,76.75,0
34.29,77.02,0
34.38,77.3,0
34.46,77.58,0
34.55,77.86,0
34.64,78.14,0
34.72,78.43,0
34.81,78.71,0
34.89,78.99,0
34.98,79.27,0
35.06,79.56,0
35.14,79.84,0
35.22,80.13,0
35.31,80.42,0
35.38,80.71,0
35.46,80.99,0
35.54,81.28,0
