x,y,human20_585
32.31,87.05,50.09158
32.37,87.34,50.23706
32.43,87.62,50.13182
32.49,87.9,50.012264
32.54,88.18,49.90337
32.6,88.47,49.75648
32.65,88.75,49.689953
32.71,89.04,49.74677
32.76,89.32,49.761425
32.81,89.61,49.72036
32.87,89.89,49.767
32.92,90.18,49.76287
32.97,90.46,49.728085
33.02,90.75,49.782852
33.07,91.04,50.202885
33.11,91.33,50.108086
33.16,91.61,49.806984
33.21,91.9,49.83565
33.25,92.19,49.709297
33.29,92.48,49.465572
33.34,92.77,49.1417
33.38,93.06,49.036964
33.42,93.35,48.988064
33.46,93.64,48.938354
33.5,93.93,48.709766
33.54,94.23,48.63547
33.58,94.52,48.84087
33.62,94.81,49.142067
33.65,95.1,48.934357
33.69,95.4,48.451256
33.72,95.69,48.280575
33.76,95.98,48.3831
33.79,96.28,48.61688
33.82,96.57,48.57473
33.85,96.87,48.604557
33.88,97.16,48.728622
33.91,97.46,49.02938
33.94,97.75,49.15488
33.97,98.05,49.08702
33.99,98.34,49.14928
34.02,98.64,49.303036
34.04,98.93,49.177357
34.07,99.23,49.162857
34.09,99.53,49.31635
34.11,99.82,49.574867
34.13,100.12,49.533596
34.15,100.42,49.680126
34.17,100.71,49.659668
34.19,101.01,49.581596
34.21,101.31,49.347103
34.22,101.61,49.750435
34.24,101.91,50.06068
34.25,102.2,50.021454
34.27,102.5,50.519123
34.28,102.8,51.05302
34.29,103.1,51.6601
34.3,103.4,52.69356
34.31,103.7,53.571266
34.32,103.99,54.375797
34.33,104.29,55.575024
34.34,104.59,56.416206
34.34,104.89,56.10735
34.35,105.19,57.255413
34.35,105.49,58.114815
34.36,105.79,58.438004
34.36,106.09,57.860924
34.36,106.39,57.28229
34.36,106.68,58.248634
34.36,106.98,60.118828
34.36,107.28,62.839725
34.36,107.58,66.45029
34.36,107.88,68.64805
34.35,108.18,72.16375
34.35,108.48,72.379486
34.34,108.78,73.01049
34.34,109.08,71.44521
34.33,109.38,65.72041
34.32,109.67,64.37604
34.31,109.97,61.532726
34.3,110.27,62.648705
34.29,110.57,64.54508
34.28,110.87,65.89223
34.26,111.17,64.91392
34.25,111.47,66.70221
34.24,111.76,71.02864
34.22,112.06,71.471016
34.2,112.36,72.760925
34.19,112.66,74.856735
34.17,112.95,77.32604
34.15,113.25,80.477325
34.13,113.55,79.73618
34.11,113.84,79.39591
34.08,114.14,79.52287
34.06,114.44,78.53042
34.04,114.73,79.20239
34.01,115.03,79.61779
33.99,115.33,79.76939
33.96,115.62,79.90778
33.93,115.92,80.539665
33.9,116.21,80.56555
33.87,116.51,80.32428
33.84,116.8,78.72174
33.81,117.1,76.82798
33.78,117.39,74.83891
33.75,117.68,73.67888
33.71,117.98,73.21786
33.68,118.27,72.603096
33.64,118.56,74.290565
33.61,118.86,71.635574
33.57,119.15,70.67796
33.53,119.44,70.07394
33.49,119.73,68.09857
33.45,120.02,66.153
33.41,120.31,64.030716
33.37,120.6,62.896538
33.33,120.89,64.6842
33.28,121.18,62.280518
33.24,121.47,60.750744
33.19,121.76,57.907833
33.15,122.05,55.576523
33.1,122.34,53.12249
33.05,122.63,50.880085
33,122.91,48.45953
32.95,123.2,46.53544
32.9,123.49,44.86153
32.85,123.77,43.488655
32.8,124.06,42.29417
32.75,124.34,41.083878
32.69,124.63,40.14458
32.64,124.91,39.321224
32.58,125.2,38.594997
32.53,125.48,37.78757
32.47,125.76,36.972828
32.41,126.05,36.231747
32.35,126.33,35.84081
32.29,126.61,35.790695
32.23,126.89,36.10999
32.17,127.17,36.325447
32.11,127.45,36.64643
32.05,127.73,37.23929
31.98,128.01,37.936718
31.92,128.29,38.416557
31.85,128.56,38.20947
31.79,128.84,37.663895
31.72,129.12,38.218918
31.65,129.39,38.648678
31.58,129.67,39.3448
31.52,129.95,39.79395
29.61,76.41,50.886284
29.7,76.67,48.620644
29.79,76.93,46.42498
29.87,77.19,45.224663
29.96,77.45,43.826466
30.05,77.71,43.08145
30.13,77.97,42.710487
30.22,78.24,41.32296
30.3,78.5,42.100372
30.39,78.77,41.34227
30.47,79.03,41.37568
30.55,79.3,42.142986
30.63,79.56,44.865303
30.72,79.83,48.03025
30.8,80.1,49.381294
30.87,80.37,49.280094
30.95,80.64,49.427807
31.03,80.91,49.90254
31.11,81.18,51.061222
31.18,81.45,51.497467
31.26,81.72,51.35548
31.33,81.99,51.29614
31.41,82.26,50.969387
31.48,82.54,50.743176
31.55,82.81,50.39914
31.63,83.08,50.44501
31.7,83.36,50.897728
31.77,83.63,50.786304
31.84,83.91,50.289196
31.91,84.19,50.12332
31.97,84.46,50.045273
32.04,84.74,49.84017
32.11,85.02,49.816917
32.17,85.3,49.93605
32.24,85.58,50.121708
32.3,85.86,50.128727
32.36,86.14,50.10657
32.43,86.42,50.09828
32.49,86.7,50.153145
32.55,86.98,50.505627
32.61,87.27,50.547787
32.67,87.55,50.337406
32.72,87.83,50.129982
32.78,88.12,50.002647
32.84,88.4,49.972767
32.89,88.69,49.947
32.95,88.97,49.94279
33,89.26,49.95778
33.05,89.54,49.95318
33.11,89.83,49.95687
33.16,90.12,50.005142
33.21,90.4,49.954834
33.26,90.69,49.97764
33.31,90.98,50.52149
33.35,91.27,50.54251
33.4,91.56,50.141857
33.45,91.85,49.88437
33.49,92.14,49.692627
33.54,92.43,49.336945
33.58,92.72,49.151684
33.62,93.01,49.06814
33.66,93.3,49.036606
33.71,93.6,48.653534
33.75,93.89,48.606064
33.78,94.18,48.71838
33.82,94.47,48.853085
33.86,94.77,48.905476
33.9,95.06,48.66153
33.93,95.35,48.393867
33.97,95.65,48.172646
34,95.94,48.30408
34.03,96.24,48.5459
34.07,96.53,48.500206
34.1,96.83,48.561127
34.13,97.12,48.65709
34.16,97.42,49.103367
34.18,97.72,49.31737
34.21,98.01,49.214153
34.24,98.31,49.27511
34.26,98.61,49.321583
34.29,98.9,49.198254
34.31,99.2,49.36507
34.34,99.5,49.76708
34.36,99.8,49.791054
34.38,100.1,49.922474
34.4,100.39,49.93233
34.42,100.69,49.561867
34.44,100.99,49.48743
34.45,101.29,49.642048
34.47,101.59,50.002342
34.49,101.89,50.313873
34.5,102.19,50.31812
34.51,102.49,50.694286
34.53,102.78,51.35852
34.54,103.08,52.11167
34.55,103.38,53.199924
34.56,103.68,54.316097
34.57,103.98,55.39216
34.58,104.28,56.51472
34.58,104.58,57.702213
34.59,104.88,57.661747
34.6,105.18,58.14331
34.6,105.48,59.337887
34.6,105.78,60.29956
34.61,106.08,58.28773
34.61,106.38,56.992985
34.61,106.68,58.61721
34.61,106.98,62.34416
34.61,107.28,64.289116
34.61,107.58,65.099266
34.6,107.89,66.08473
34.6,108.19,69.073326
34.6,108.49,70.16224
34.59,108.79,77.24412
34.58,109.09,75.35766
34.58,109.39,71.267525
34.57,109.69,67.80292
34.56,109.99,65.296364
34.55,110.28,66.80382
34.54,110.58,67.35621
34.52,110.88,67.444626
34.51,111.18,69.03923
34.5,111.48,69.66298
34.48,111.78,73.63689
34.47,112.08,74.219765
34.45,112.38,75.41074
34.43,112.68,76.39726
34.41,112.98,78.3906
34.39,113.28,81.65722
34.37,113.57,81.041115
34.35,113.87,82.39436
34.33,114.17,80.63347
34.31,114.47,79.1345
34.28,114.76,79.29608
34.26,115.06,79.64427
34.23,115.36,80.280754
34.2,115.65,80.33007
34.18,115.95,80.883995
34.15,116.25,80.86432
34.12,116.54,81.40424
34.09,116.84,81.6056
34.06,117.13,77.442604
34.03,117.43,75.54756
33.99,117.72,74.53535
33.96,118.02,73.81008
33.92,118.31,72.59615
33.89,118.61,71.74204
33.85,118.9,70.80117
33.81,119.19,69.92577
33.77,119.49,68.24583
33.74,119.78,65.502
33.7,120.07,64.6252
33.65,120.36,62.490917
33.61,120.65,64.27728
33.57,120.95,63.78418
33.53,121.24,61.607704
33.48,121.53,60.10723
33.44,121.82,57.701252
33.39,122.11,55.219765
33.34,122.4,52.95013
33.29,122.68,50.539852
33.24,122.97,48.226166
33.2,123.26,46.293617
33.14,123.55,44.709606
33.09,123.84,43.59729
33.04,124.12,42.439663
32.99,124.41,41.24165
32.93,124.69,40.271606
32.88,124.98,39.55168
32.82,125.26,38.90959
32.77,125.55,38.146996
32.71,125.83,37.439243
32.65,126.12,36.79707
32.59,126.4,36.322857
32.53,126.68,36.13997
32.47,126.96,36.36936
32.41,127.24,36.564537
32.35,127.52,36.920986
32.28,127.8,37.47397
32.22,128.08,38.40329
32.15,128.36,39.10447
32.09,128.64,39.185925
32.02,128.92,38.6409
31.96,129.2,39.217754
31.89,129.48,39.723
31.82,129.75,40.441113
31.75,130.03,40.81307
29.83,76.3,51.689125
29.92,76.56,49.84291
30.01,76.83,48.151974
30.1,77.09,46.8493
30.19,77.35,45.61145
30.27,77.61,44.089893
30.36,77.88,43.16702
30.45,78.14,43.21893
30.53,78.4,43.31416
30.62,78.67,42.213108
30.7,78.94,46.280384
30.78,79.2,50.2355
30.86,79.47,50.72246
30.94,79.74,51.057247
31.03,80.01,50.257744
31.11,80.27,49.930416
31.18,80.54,50.58508
31.26,80.82,51.262745
31.34,81.09,51.75054
31.42,81.36,51.758595
31.49,81.63,51.72453
31.57,81.9,51.66941
31.64,82.18,51.279762
31.72,82.45,51.307507
31.79,82.72,51.39415
31.86,83,51.141914
31.93,83.28,51.10834
32,83.55,50.939335
32.07,83.83,50.572132
32.14,84.11,50.273804
32.21,84.38,50.29538
32.28,84.66,50.237476
32.34,84.94,50.474133
32.41,85.22,50.550564
32.47,85.5,50.46221
32.54,85.78,50.517757
32.6,86.06,50.52197
32.66,86.35,50.449898
32.72,86.63,50.33047
32.79,86.91,50.274105
32.85,87.2,50.35566
32.9,87.48,50.390987
32.96,87.76,50.331112
33.02,88.05,50.276287
33.08,88.33,50.357235
33.13,88.62,50.272552
33.19,88.91,50.107506
33.24,89.19,50.177925
33.29,89.48,50.240128
33.35,89.77,50.2658
33.4,90.06,50.360146
33.45,90.34,50.367523
33.5,90.63,50.248844
33.55,90.92,50.64334
33.6,91.21,50.55024
33.64,91.5,50.20269
33.69,91.79,49.89042
33.73,92.09,49.369694
33.78,92.38,49.130222
33.82,92.67,48.89512
33.87,92.96,48.8031
33.91,93.25,48.72674
33.95,93.55,48.631073
33.99,93.84,48.576107
34.03,94.13,48.705715
34.07,94.43,48.670074
34.1,94.72,48.50312
34.14,95.02,48.456627
34.18,95.31,48.315147
34.21,95.61,48.004044
34.25,95.9,48.324394
34.28,96.2,48.612293
34.31,96.49,48.60543
34.34,96.79,48.629078
34.37,97.09,48.784466
34.4,97.39,48.922596
34.43,97.68,48.960476
34.46,97.98,49.097706
34.48,98.28,49.211807
34.51,98.58,49.22719
34.53,98.87,49.093437
34.56,99.17,49.736942
34.58,99.47,49.999176
34.6,99.77,49.999046
34.62,100.07,49.942505
34.65,100.37,49.77762
34.66,100.67,49.67609
34.68,100.97,49.895916
34.7,101.27,49.94156
34.72,101.57,50.049614
34.73,101.87,50.5314
34.75,102.17,50.89118
34.76,102.47,51.346996
34.77,102.77,52.14038
34.79,103.07,53.38569
34.8,103.37,54.46003
34.81,103.67,55.629257
34.82,103.97,56.671875
34.82,104.27,57.64712
34.83,104.57,59.32166
34.84,104.88,59.852028
34.84,105.18,60.28757
34.85,105.48,59.482235
34.85,105.78,59.64114
34.85,106.08,58.3787
34.86,106.38,57.139053
34.86,106.68,59.08027
34.86,106.99,62.23678
34.86,107.29,62.907936
34.85,107.59,63.868046
34.85,107.89,65.04824
34.85,108.19,68.333405
34.84,108.49,70.1594
34.84,108.79,75.689476
34.83,109.09,73.88872
34.82,109.4,72.79135
34.81,109.7,71.84184
34.8,110,71.25829
34.79,110.3,72.165436
34.78,110.6,72.56227
34.77,110.9,71.16152
34.76,111.2,74.03318
34.74,111.5,75.27172
34.73,111.8,77.38806
34.71,112.1,76.72023
34.7,112.4,75.97192
34.68,112.7,79.47624
34.66,113,79.89193
34.64,113.3,80.79659
34.62,113.6,79.437614
34.6,113.9,83.25569
34.58,114.2,80.94384
34.55,114.5,79.76893
34.53,114.79,79.02792
34.5,115.09,79.66751
34.48,115.39,80.396286
34.45,115.69,81.090324
34.42,115.99,81.24097
34.39,116.28,80.58258
34.36,116.58,80.37342
34.33,116.88,80.83152
34.3,117.17,73.25441
34.27,117.47,76.18641
34.24,117.76,73.95169
34.2,118.06,73.63574
34.17,118.36,73.44962
34.13,118.65,72.14958
34.09,118.95,71.17244
34.06,119.24,69.30734
34.02,119.53,68.11195
33.98,119.83,66.13221
33.94,120.12,63.96772
33.9,120.41,63.891808
33.85,120.71,65.28228
33.81,121,63.71635
33.77,121.29,61.22328
33.72,121.58,59.499825
33.68,121.87,57.23093
33.63,122.16,55.158504
33.58,122.45,52.96426
33.53,122.74,50.32669
33.49,123.03,47.925045
33.44,123.32,46.031235
33.38,123.61,44.552776
33.33,123.9,43.61426
33.28,124.19,42.452343
33.23,124.47,41.40976
33.17,124.76,40.48423
33.12,125.05,39.667793
33.06,125.33,39.01478
33.01,125.62,38.35976
32.95,125.9,37.859356
32.89,126.19,37.361343
32.83,126.47,36.984562
32.77,126.75,36.7457
32.71,127.03,36.754837
32.65,127.32,36.92863
32.58,127.6,37.27802
32.52,127.88,37.74726
32.46,128.16,38.61753
32.39,128.44,39.447655
32.33,128.72,39.86511
32.26,129,39.50041
32.19,129.28,39.957397
32.12,129.56,40.288483
32.05,129.83,40.854458
31.98,130.11,41.76204
30.06,76.2,52.57875
30.15,76.46,51.068233
30.24,76.72,49.818768
30.33,76.98,48.625324
30.41,77.25,46.81906
30.5,77.51,45.46715
30.59,77.78,44.65153
30.67,78.04,43.639538
30.76,78.31,43.926792
30.84,78.57,45.429783
30.93,78.84,49.582836
31.01,79.11,52.172283
31.09,79.37,52.821022
31.18,79.64,52.48135
31.26,79.91,50.31124
31.34,80.18,51.225853
31.42,80.45,51.91972
31.49,80.72,52.19622
31.57,81,52.013405
31.65,81.27,51.69953
31.72,81.54,51.816273
31.8,81.81,51.575905
31.88,82.09,51.25597
31.95,82.36,51.53784
32.02,82.64,51.818504
32.09,82.92,51.602318
32.17,83.19,51.489933
32.24,83.47,51.069744
32.31,83.75,50.641163
32.38,84.03,50.506622
32.44,84.3,50.508995
32.51,84.58,50.8307
32.58,84.86,50.967308
32.64,85.14,50.9097
32.71,85.43,50.78042
32.77,85.71,50.767235
32.84,85.99,50.756893
32.9,86.27,50.675484
32.96,86.56,50.534477
33.02,86.84,50.355385
33.08,87.12,50.398968
33.14,87.41,50.5989
33.2,87.69,50.64179
33.26,87.98,50.56188
33.32,88.27,50.60769
33.37,88.55,50.52641
33.43,88.84,50.45447
33.48,89.13,50.59002
33.53,89.42,50.509735
33.59,89.71,50.447117
33.64,89.99,50.5941
33.69,90.28,50.620934
33.74,90.57,50.5177
33.79,90.86,50.474823
33.84,91.16,50.3954
33.88,91.45,50.384106
33.93,91.74,49.88738
33.98,92.03,49.428234
34.02,92.32,49.219303
34.07,92.62,48.92639
34.11,92.91,48.8511
34.15,93.2,48.769623
34.19,93.5,48.70211
34.23,93.79,48.55538
34.27,94.09,48.5397
34.31,94.38,48.498356
34.35,94.68,48.32962
34.38,94.97,48.290188
34.42,95.27,48.247486
34.46,95.57,48.06714
34.49,95.86,48.31273
34.52,96.16,48.577477
34.56,96.46,48.59016
34.59,96.75,48.624542
34.62,97.05,48.654297
34.65,97.35,48.65518
34.68,97.65,48.748417
34.7,97.95,49.02686
34.73,98.25,49.10025
34.76,98.55,49.08032
34.78,98.84,49.34611
34.8,99.14,49.885563
34.83,99.44,50.190895
34.85,99.74,50.096073
34.87,100.04,49.80147
34.89,100.35,49.41176
34.91,100.65,49.8
34.93,100.95,50.30231
34.95,101.25,50.38756
34.96,101.55,50.401276
34.98,101.85,50.929665
34.99,102.15,51.618378
35.01,102.45,52.335358
35.02,102.75,53.38901
35.03,103.06,55.31284
35.04,103.36,56.419884
35.05,103.66,57.36397
35.06,103.96,57.960476
35.07,104.26,58.87113
35.08,104.57,59.586575
35.09,104.87,59.488594
35.09,105.17,59.777386
35.1,105.47,59.25773
35.1,105.78,59.94111
35.1,106.08,59.074867
35.1,106.38,57.99348
35.1,106.68,61.646507
35.1,106.99,62.842823
35.1,107.29,63.074303
35.1,107.59,64.606285
35.1,107.89,66.91794
35.09,108.2,70.87579
35.09,108.5,68.72283
35.08,108.8,73.617546
35.08,109.1,72.413506
35.07,109.4,71.9837
35.06,109.71,72.073204
35.05,110.01,71.13691
35.04,110.31,72.379036
35.03,110.61,72.530754
35.02,110.91,75.455666
35,111.22,76.691124
34.99,111.52,77.64268
34.98,111.82,79.93655
34.96,112.12,82.69762
34.94,112.42,86.65366
34.92,112.72,84.39526
34.91,113.02,84.5334
34.89,113.32,83.864265
34.87,113.62,78.40246
34.84,113.92,84.19428
34.82,114.22,82.42819
34.8,114.52,80.26781
34.77,114.82,79.0792
34.75,115.12,78.97501
34.72,115.42,79.80215
34.7,115.72,80.86593
34.67,116.02,80.721954
34.64,116.32,80.54745
34.61,116.62,80.61892
34.58,116.91,81.150925
34.55,117.21,80.55297
34.51,117.51,78.233986
34.48,117.81,75.93042
34.45,118.1,74.008194
34.41,118.4,73.48515
34.38,118.69,71.1004
34.34,118.99,69.71096
34.3,119.29,67.7657
34.26,119.58,66.18219
34.22,119.88,65.1243
34.18,120.17,63.541725
34.14,120.46,66.15977
34.1,120.76,64.70141
34.05,121.05,63.09269
34.01,121.34,60.696407
33.97,121.64,58.88843
33.92,121.93,56.715023
33.87,122.22,54.672916
33.82,122.51,52.402367
33.78,122.8,49.99915
33.73,123.09,47.76176
33.68,123.38,46.20086
33.63,123.67,44.880074
33.57,123.96,43.86983
33.52,124.25,42.65372
33.47,124.54,41.49123
33.41,124.82,40.550488
33.36,125.11,39.969856
33.3,125.4,39.385567
33.24,125.68,38.638824
33.19,125.97,38.03695
33.13,126.26,37.508286
33.07,126.54,37.33304
33.01,126.82,37.34011
32.95,127.11,37.264854
32.88,127.39,37.466164
32.82,127.67,37.87318
32.76,127.96,38.32678
32.69,128.24,38.93578
32.63,128.52,39.567387
32.56,128.8,40.12257
32.49,129.08,40.017895
32.43,129.36,40.402306
32.36,129.64,40.64707
32.29,129.92,41.3175
32.22,130.19,42.721066
30.28,76.1,54.195976
30.37,76.36,52.676758
30.46,76.62,51.690304
30.55,76.88,49.990955
30.64,77.15,48.712997
30.73,77.41,49.14533
30.82,77.67,47.65142
30.9,77.94,45.109497
30.99,78.21,45.7128
31.07,78.47,50.959877
31.16,78.74,52.296104
31.24,79.01,52.53396
31.32,79.28,52.760986
31.41,79.55,50.613834
31.49,79.82,50.218536
31.57,80.09,52.31422
31.65,80.36,52.432022
31.73,80.63,52.50389
31.8,80.9,52.26299
31.88,81.18,51.781086
31.96,81.45,51.90454
32.03,81.73,51.753918
32.11,82,51.400665
32.18,82.28,51.513817
32.26,82.55,51.508358
32.33,82.83,51.417076
32.4,83.11,51.34794
32.47,83.39,51.09161
32.54,83.66,50.84045
32.61,83.94,50.618477
32.68,84.22,50.710407
32.75,84.5,51.102673
32.82,84.79,51.17186
32.88,85.07,51.040977
32.95,85.35,50.987007
33.01,85.63,50.89941
33.08,85.91,50.89707
33.14,86.2,50.859634
33.2,86.48,50.932224
33.26,86.77,50.78392
33.32,87.05,50.587574
33.38,87.34,50.79403
33.44,87.62,51.004913
33.5,87.91,50.934666
33.56,88.2,50.94074
33.61,88.49,50.81289
33.67,88.78,50.831295
33.72,89.06,51.203854
33.78,89.35,51.13532
33.83,89.64,50.78298
33.88,89.93,50.783993
33.93,90.22,51.084705
33.98,90.51,51.095585
34.03,90.81,50.744984
34.08,91.1,50.524975
34.13,91.39,50.22773
34.17,91.68,49.761814
34.22,91.98,49.45283
34.26,92.27,49.30866
34.31,92.56,49.14126
34.35,92.86,49.085636
34.39,93.15,49.02106
34.44,93.45,48.725624
34.48,93.74,48.353962
34.52,94.04,48.3758
34.55,94.34,48.371918
34.59,94.63,48.21688
34.63,94.93,48.152386
34.67,95.23,48.351425
34.7,95.52,48.337387
34.73,95.82,48.416965
34.77,96.12,48.505394
34.8,96.42,48.44236
34.83,96.72,48.413788
34.86,97.02,48.48077
34.89,97.31,48.184708
34.92,97.61,48.268456
34.95,97.91,48.990345
34.98,98.21,49.066383
35,98.51,49.15632
35.03,98.81,49.44474
35.05,99.12,49.694134
35.07,99.42,49.8882
35.1,99.72,50.027004
35.12,100.02,49.75412
35.14,100.32,49.679756
35.16,100.62,50.1426
35.18,100.92,50.6374
35.19,101.23,51.117554
35.21,101.53,51.86274
35.23,101.83,52.087276
35.24,102.13,52.722694
35.26,102.44,53.829006
35.27,102.74,55.471222
35.28,103.04,58.120358
35.29,103.35,58.462948
35.3,103.65,60.046642
35.31,103.95,60.35597
35.32,104.25,59.646122
35.33,104.56,59.57813
35.33,104.86,59.423588
35.34,105.17,59.49333
35.34,105.47,59.346
35.35,105.77,59.768436
35.35,106.08,59.00568
35.35,106.38,58.384983
35.35,106.68,61.125797
35.35,106.99,62.51652
35.35,107.29,63.582157
35.35,107.59,65.5666
35.35,107.9,66.798874
35.34,108.2,68.519936
35.34,108.5,66.58896
35.33,108.81,70.282906
35.32,109.11,70.27692
35.32,109.41,69.65765
35.31,109.72,72.34133
35.3,110.02,70.306984
35.29,110.32,73.88179
35.28,110.63,74.69676
35.26,110.93,76.50317
35.25,111.23,76.65525
35.24,111.54,78.38768
35.22,111.84,79.84691
35.21,112.14,83.27027
35.19,112.44,84.36601
35.17,112.74,81.96389
35.15,113.05,84.79056
35.13,113.35,88.04021
35.11,113.65,86.07596
35.09,113.95,84.36394
35.07,114.25,81.96643
35.04,114.55,81.09172
35.02,114.85,80.22213
34.99,115.15,79.31888
34.97,115.45,80.174675
34.94,115.75,81.44183
34.91,116.05,81.12805
34.88,116.35,80.75034
34.85,116.65,80.79725
34.82,116.95,81.32281
34.79,117.25,80.824646
34.76,117.55,78.65816
34.73,117.85,76.71633
34.69,118.14,74.23559
34.66,118.44,73.858826
34.62,118.74,71.21563
34.58,119.04,69.714516
34.54,119.33,67.95708
34.51,119.63,67.73057
34.47,119.92,70.09104
34.42,120.22,66.45438
34.38,120.51,65.82377
34.34,120.81,63.515602
34.3,121.1,62.149426
34.25,121.4,60.153553
34.21,121.69,58.155975
34.16,121.98,55.96575
34.11,122.28,54.155586
34.07,122.57,51.710262
34.02,122.86,49.348717
33.97,123.15,47.525917
33.92,123.44,46.11648
33.87,123.73,45.097588
33.81,124.02,43.94741
33.76,124.31,42.799408
33.71,124.6,41.730648
33.65,124.89,40.907974
33.6,125.18,40.140625
33.54,125.47,39.84095
33.48,125.75,39.30168
33.43,126.04,38.101307
33.37,126.33,39.309925
33.31,126.61,39.47066
33.25,126.9,38.716022
33.18,127.18,37.780457
33.12,127.47,37.751923
33.06,127.75,38.166725
32.99,128.03,38.692028
32.93,128.32,39.528187
32.86,128.6,40.21942
32.8,128.88,40.519844
32.73,129.16,40.421337
32.66,129.44,40.839886
32.59,129.72,40.978024
32.52,130,41.780792
32.45,130.28,43.041344
30.51,75.99,56.11563
30.6,76.25,54.40799
30.69,76.51,52.820625
30.78,76.78,50.858074
30.87,77.04,50.567738
30.96,77.31,50.752663
31.04,77.57,50.19808
31.13,77.84,48.750664
31.22,78.11,49.78332
31.3,78.37,52.30083
31.39,78.64,53.326035
31.47,78.91,52.892094
31.55,79.18,52.421806
31.64,79.45,50.49603
31.72,79.72,51.28406
31.8,79.99,53.187973
31.88,80.27,53.17097
31.96,80.54,52.994858
32.04,80.81,52.504772
32.11,81.09,52.115723
32.19,81.36,52.408226
32.27,81.64,52.119385
32.34,81.91,51.735718
32.42,82.19,51.736656
32.49,82.47,51.452843
32.56,82.74,51.237305
32.64,83.02,51.260914
32.71,83.3,51.198116
32.78,83.58,51.11145
32.85,83.86,50.895412
32.92,84.14,50.985867
32.98,84.42,51.287395
33.05,84.71,51.371708
33.12,84.99,51.33967
33.18,85.27,51.434624
33.25,85.55,51.273872
33.31,85.84,51.10836
33.38,86.12,51.154205
33.44,86.41,51.125122
33.5,86.69,51.04455
33.56,86.98,50.82493
33.62,87.27,50.968315
33.68,87.55,51.264595
33.74,87.84,51.245018
33.8,88.13,51.20947
33.85,88.42,51.034424
33.91,88.71,51.084797
33.96,89,51.617245
34.02,89.29,51.418087
34.07,89.58,51.086987
34.12,89.87,51.030094
34.17,90.16,51.296227
34.22,90.45,51.376278
34.27,90.75,50.950695
34.32,91.04,50.613537
34.37,91.33,50.206913
34.42,91.63,49.80751
34.46,91.92,49.574654
34.51,92.22,49.439823
34.55,92.51,49.380154
34.6,92.81,49.171154
34.64,93.1,48.965034
34.68,93.4,48.53521
34.72,93.69,48.42783
34.76,93.99,48.515553
34.8,94.29,48.462013
34.84,94.59,48.302418
34.87,94.88,48.35132
34.91,95.18,48.5698
34.95,95.48,48.476738
34.98,95.78,48.511517
35.01,96.08,48.54456
35.05,96.38,48.538597
35.08,96.68,48.549957
35.11,96.98,48.623753
35.14,97.28,48.93601
35.17,97.58,49.03148
35.19,97.88,49.219574
35.22,98.18,49.117012
35.25,98.48,49.33979
35.27,98.78,49.547104
35.3,99.09,49.96699
35.32,99.39,50.303898
35.34,99.69,50.359493
35.36,99.99,50.227146
35.38,100.3,50.43643
35.4,100.6,50.870026
35.42,100.9,51.360268
35.44,101.21,52.147434
35.46,101.51,52.9791
35.47,101.81,53.344524
35.49,102.12,53.966278
35.5,102.42,55.782253
35.52,102.72,58.269367
35.53,103.03,61.199608
35.54,103.33,61.276905
35.55,103.64,61.585247
35.56,103.94,60.470474
35.57,104.25,60.282593
35.57,104.55,60.13965
35.58,104.85,60.123425
35.59,105.16,60.000294
35.59,105.46,59.803417
35.59,105.77,60.513363
35.6,106.07,59.78803
35.6,106.38,59.614544
35.6,106.68,62.65915
35.6,106.99,63.742687
35.6,107.29,64.64235
35.6,107.6,67.80572
35.59,107.9,67.30147
35.59,108.21,67.598656
35.58,108.51,66.20603
35.58,108.82,69.47399
35.57,109.12,72.11889
35.56,109.42,70.130226
35.56,109.73,68.88604
35.55,110.03,68.85419
35.54,110.34,73.89962
35.52,110.64,75.99673
35.51,110.95,78.37754
35.5,111.25,79.017784
35.48,111.55,77.64082
35.47,111.86,77.16454
35.45,112.16,79.899666
35.44,112.46,80.92625
35.42,112.77,83.53596
35.4,113.07,87.76743
35.38,113.37,86.81447
35.36,113.68,88.20545
35.34,113.98,83.305466
35.31,114.28,82.15357
35.29,114.58,81.51766
35.27,114.88,80.84003
35.24,115.19,79.89792
35.21,115.49,80.12769
35.19,115.79,81.0944
35.16,116.09,80.8636
35.13,116.39,80.155594
35.1,116.69,80.52639
35.07,116.99,80.83905
35.04,117.29,80.53652
35,117.59,78.52681
34.97,117.89,77.087135
34.94,118.19,75.413635
34.9,118.49,73.9342
34.86,118.78,71.12636
34.83,119.08,70.58169
34.79,119.38,71.2788
34.75,119.68,70.3723
34.71,119.97,70.03127
34.67,120.27,66.352066
34.63,120.57,65.0184
34.58,120.86,62.352173
34.54,121.16,61.415306
34.5,121.45,59.926567
34.45,121.75,57.937157
34.4,122.04,55.571354
34.36,122.33,53.5668
34.31,122.63,50.91193
34.26,122.92,48.720142
34.21,123.21,47.068653
34.16,123.5,45.955254
34.11,123.8,45.175877
34.06,124.09,44.358044
34,124.38,43.41835
33.95,124.67,42.49818
33.89,124.96,41.660534
33.84,125.25,40.969234
33.78,125.53,40.484257
33.72,125.82,40.225338
33.66,126.11,39.25171
33.61,126.4,39.91732
33.54,126.68,40.46881
33.48,126.97,39.766327
33.42,127.26,38.65885
33.36,127.54,38.294865
33.3,127.83,38.613693
33.23,128.11,39.14041
33.17,128.39,39.956085
33.1,128.68,40.758064
33.03,128.96,41.168835
32.97,129.24,41.190956
